movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,directors/1/peopleNm,companys/0/companyCd,companys/0/companyNm,directors/2/peopleNm,companys/1/companyCd,companys/1/companyNm,companys/2/companyCd,companys/2/companyNm,directors/3/peopleNm,companys/3/companyCd,companys/3/companyNm
20149931,인보카머스,Deliver Us From Evil,2014,20140821,장편,개봉,미국,공포(호러),미국,공포(호러),스콧 데릭슨,,,,,,,,,,,
20149952,백투더 씨,Back to the Sea,2012,20140821,장편,개봉,중국,애니메이션,중국,애니메이션,톰 루,,,,,,,,,,,
20088533,박물관을 털어라,The Maiden Heist ,2009,20140821,장편,개봉,미국,"코미디,액션,범죄",미국,코미디,피터 휴잇,,,,,,,,,,,
20140204,로스트리전: 로마군단의 반란,The Lost Legion,2014,20140821,장편,개봉,캐나다,액션,캐나다,액션,다비드 코카,페트르 큐빅,,,,,,,,,,
20140067,러시: 스트리트레이서,Stritreysery,2008,20140821,장편,개봉,러시아,액션,러시아,액션,올레그 페센코,,,,,,,,,,,
20088516,더 트루스: 무언의 제보자,Nothing But The Truth,2008,20140821,장편,개봉,미국,"드라마,스릴러",미국,드라마,로드 루리,,,,,,,,,,,
20148409,그녀들의 사생활,Private file of five people,2007,20140430,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20149494,비포 : 치즈와 초콜릿을 찾아서,VIPO : Adventures Of The Flying Dog 2,2013,20140710,장편,개봉,이스라엘,"애니메이션,어드벤처",이스라엘,애니메이션,이도 엔젤,,,,,,,,,,,
20149053,죽음의 천사,Wakolda,2013,20140529,장편,개봉,"아르헨티나,프랑스,스페인,노르웨이","스릴러,드라마",아르헨티나,스릴러,루시아 푸엔조,,,,,,,,,,,
20149432,구화영웅,As the light goes out,2013,20140626,장편,개봉,중국,"코미디,드라마",중국,코미디,곽자건,,,,,,,,,,,
20149286,로보싸커,Robosoccer,2013,20140703,장편,개봉,말레이시아,"애니메이션,어드벤처",말레이시아,애니메이션,아룽,,,,,,,,,,,
20149417,숲의 전설,Tale of a Forest,2012,20140724,장편,개봉,핀란드,다큐멘터리,핀란드,다큐멘터리,빌레 수호넨,킴 사르닐루오토,,,,,,,,,,
20148925,울프 앳 더 도어,A Wolf at the Door,2013,20140710,장편,개봉,브라질,드라마,브라질,드라마,페르난도 코임브라,,,,,,,,,,,
20149307,로코왕국의 전설: 엘프킹을 찾아서,Roco Kingdom : The Desire of Dragon,2013,20140626,장편,개봉,중국,"애니메이션,액션,어드벤처",중국,애니메이션,위성준,,,,,,,,,,,
20140062,인샬라,Inch'Allah,2012,20140814,장편,개봉,"캐나다,프랑스",드라마,캐나다,드라마,아나이스 바르보 라발레트,,,,,,,,,,,
20140302,그랜드 시덕션,THE GRAND SEDUCTION,2013,20140807,장편,개봉,캐나다,코미디,캐나다,코미디,돈 맥켈러,,,,,,,,,,,
20140446,듀크,DUKE,2013,20140815,장편,개봉,미국,"액션,범죄",미국,액션,앤서니 가우디소,제임스 가우디소,,,,,,,,,,
20140111,램페이지2-워싱턴심판의날,RAMPAGE2,2014,20140813,장편,개봉,캐나다,액션,캐나다,액션,우베 볼,,,,,,,,,,,
20140195,엣지 오브 타임,Repeaters,2010,20140814,장편,개봉,캐나다,"스릴러,범죄",캐나다,스릴러,칼 베사이,,,,,,,,,,,
20149881,애프터쇼크,Aftershock,2013,20140807,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),니콜라스 로페즈,,,,,,,,,,,
20140320,플레이어스,The Players,2012,20140814,장편,개봉,프랑스,코미디,프랑스,코미디,엠마누엘 베르코,,,,,,,,,,,
20149421,제로법칙의 비밀,The Zero Theorem,2013,20140814,장편,개봉,"미국,루마니아,영국","SF,판타지",미국,SF,테리 길리엄,,,,,,,,,,,
20140179,엑스터시 나이트,Experiment Night,2014,20140814,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),마이클 오블로위츠,,,,,,,,,,,
20149978,비행기 2: 소방구조대,Planes: Fire & Rescue,2014,20140813,장편,개봉,미국,"애니메이션,어드벤처,코미디",미국,애니메이션,로버츠 개너웨이,,,,,,,,,,,
20147254,라 보엠,LA BOHÈME ,2014,20140802,장편,개봉,미국,공연,미국,공연,,,,,,,,,,,,
20068659,명탐정 코난 : 탐정들의 진혼가 ,DETECTIVE CONAN: THE PRIVATE EYE'S REQUIEM,2006,20140213,장편,개봉,일본,애니메이션,일본,애니메이션,야마모토 야스이치로,,,,,,,,,,,
20149846,"안녕, 헤이즐",The Fault In Our Stars,2014,20140813,장편,개봉,미국,"드라마,멜로/로맨스",미국,드라마,조쉬 분,,,,,,,,,,,
20041524,극장판 포켓몬스터 AG - 아름다운 소원의 별 지라치,Pokemon: Jirachi - Wish Maker,2003,20140813,장편,개봉,일본,애니메이션,일본,애니메이션,유야마 쿠니히코,,,,,,,,,,,
20149907,헤드헌터,Headhunters,2011,20140712,장편,개봉,노르웨이,"액션,범죄,스릴러",노르웨이,액션,모튼 틸덤,,,,,,,,,,,
20140082,인베이젼 스펙터,Specter,2012,20140806,장편,개봉,미국,"공포(호러),SF,스릴러",미국,공포(호러),조던 그레이엄,,,,,,,,,,,
20149995,늑대인간: 더 오리지널,wer,2013,20140806,장편,개봉,미국,"액션,스릴러",미국,액션,윌리엄 브렌트 벨,,,,,,,,,,,
20140166,스파이더 대침공,Camel Spiders,2011,20140805,장편,개봉,미국,"SF,공포(호러)",미국,SF,짐 위노스키,,,,,,,,,,,
19991187,게이샤 하우스,The Geisha House : Omocha,1998,20140807,장편,개봉,일본,드라마,일본,드라마,후카사쿠 킨지,,,,,,,,,,,
20140279,3인의 사기단: 진범을 찾아라,One Third,2014,20140807,장편,개봉,일본,"범죄,코미디,드라마",일본,범죄,시나가와 히로시,,,,,,,,,,,
20147950,유아 넥스트,You're Next,2011,20140807,장편,개봉,미국,"공포(호러),액션",미국,공포(호러),아담 윈가드,,,,,,,,,,,
20149540,빙봉협: 중생지문,Iceman Cometh 3D,2014,20140806,장편,개봉,홍콩,"액션,판타지,코미디",홍콩,액션,나영창,,,,,,,,,,,
20149568,허큘리스,Hercules,2014,20140806,장편,개봉,미국,"액션,어드벤처",미국,액션,브렛 래트너,,,,,,,,,,,
20149539,크래쉬 랜딩,Crash Landing ,2005,20140708,장편,개봉,캐나다,"액션,스릴러,범죄",캐나다,액션,짐 위노스키,,,,,,,,,,,
20149300,치한조교-아야의 여행,"Soft milk in agony with, the beautiful buttocks which are disheveled",2010,20140716,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20149353,전망좋은 빌라,Even a wife is a woman,2004,20140716,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20149352,불륜과 달콤한 애인,Temptation of the early afternoon,2013,20140723,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20149318,만원버스 속 그녀,Authentic record,2004,20140723,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20149281,그녀의 애걸사항,To more depths,2003,20140709,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20149344,어바웃 체리,About Cherry,2012,20140626,장편,개봉,미국,"드라마,멜로/로맨스",미국,드라마,스티븐 엘리엇,,,,,,,,,,,
20132806,신의 선물,Godsend,2012,20140410,장편,개봉,한국,드라마,한국,드라마,문시현,,20100078,(주)김기덕 필름,,,,,,,,
20147379,중2병이라도 사랑이 하고 싶어! 극장판,"Love, Chunibyo and other delusions:Rikka version",2013,20140206,장편,개봉,일본,"애니메이션,멜로/로맨스",일본,애니메이션,이시하라 타츠야,,,,,,,,,,,
20149459,어떤 만남,Quantum Love,2013,20140731,장편,개봉,프랑스,멜로/로맨스,프랑스,멜로/로맨스,리사 아주엘로스,,,,,,,,,,,
20140119,미이라 : 피라미드의 비밀,Prisoners of the Sun,2013,20140731,장편,개봉,"미국,독일","액션,어드벤처,공포(호러)",미국,액션,로저 크리스찬,,,,,,,,,,,
20147904,"하늘을 나는 강아지, 비포와 친구들",Adventures On Time island with Vipo & Friends,2013,20140313,장편,개봉,이스라엘,"애니메이션,어드벤처",이스라엘,애니메이션,이도 엔젤,,,,,,,,,,,
20147559,닐스의 모험,Wonderful Adventures of Nils,1982,20140227,장편,개봉,일본,"애니메이션,어드벤처,판타지,가족",일본,애니메이션,오시이 마모루,,,,,,,,,,,
20149542,나는 야한 여자가 좋다,,2014,20140710,장편,개봉,한국,"멜로/로맨스,드라마,성인물(에로)",한국,멜로/로맨스,신정균,,20137595,드림로드,,,,,,,,
19918014,아틀란티스 : 바다의 오페라 ,Atlantis,1991,20140730,장편,개봉,"프랑스,이탈리아",다큐멘터리,프랑스,다큐멘터리,뤽 베송,,,,,,,,,,,
20140105,수호지-명포영웅 호연작,The Iron Blood and Red Heart,2012,20140729,장편,개봉,중국,액션,중국,액션,황조권,,,,,,,,,,,
20140106,공공의 적-살인마,The Brazen Bull,2010,20140731,장편,개봉,미국,"액션,스릴러",미국,액션,더글러스 엘포드-아젠트,,,,,,,,,,,
20149451,유오성의 7인의 암살단,Seven Assassins,2013,20140716,장편,개봉,중국,"액션,드라마,어드벤처,스릴러",중국,액션,웅흔흔,증지위,,,,,,,,,,
20140188,뚜르드 프랑스: 기적의 레이스,Grande Boucle,2013,20140731,장편,개봉,프랑스,드라마,프랑스,드라마,로렌트 투엘,,,,,,,,,,,
20149934,맥아더 : 일본 침몰에 관한 불편한 해석,EMPEROR,2012,20140717,장편,개봉,미국,"전쟁,드라마",미국,전쟁,피터 웨버,,,,,,,,,,,
20149317,가디언즈 오브 갤럭시,Guardians of the Galaxy,2014,20140731,장편,개봉,미국,"액션,어드벤처,SF",미국,액션,제임스 건,,,,,,,,,,,
20149758,터키,Free Birds,2013,20140731,장편,개봉,미국,"애니메이션,코미디",미국,애니메이션,지미 헤이워드,,,,,,,,,,,
20149949,네 무덤에 침을 뱉어라 2,I Spit on Your Grave 2,2013,20140731,장편,개봉,헝가리,"범죄,공포(호러),스릴러",헝가리,범죄,스티븐 R. 몬로,,,,,,,,,,,
20149944,익스트림 스키야키,The Extreme Sukiyaki,2013,20140725,장편,개봉,일본,코미디,일본,코미디,마에다 시로,,,,,,,,,,,
20149909,열애,,2014,20140723,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이숭환,,20063099,(주)케이알씨지,,,,,,,,
20149876,타이치2 히어로,TAICHI HERO,2012,20140724,장편,개봉,중국,"액션,어드벤처",중국,액션,풍덕륜,,,,,,,,,,,
20149394,주온 : 끝의 시작,JU-ON : The Beginning of the End,2014,20140716,장편,개봉,일본,공포(호러),일본,공포(호러),오치아이 마사유키,,,,,,,,,,,
20149770,트랜스머신: 만테라,Mantera,2012,20140715,장편,개봉,말레이시아,"SF,액션",말레이시아,SF,알리야르 알리 커티,미자 모하메드,,,,,,,,,,
20149769,잠자는 숲속의 미녀와 야수,Sleeping Beauty,2014,20140715,장편,개봉,미국,"판타지,어드벤처",미국,판타지,캐스퍼 반 디엔,,,,,,,,,,,
20149963,캐논포더 : 죽은자들의도시,CANNON FODDER : CITY OF THE DEAD,2013,20140723,장편,개봉,이스라엘,"액션,공포(호러)",이스라엘,액션,에이탄 가프니,,,,,,,,,,,
20149372,사보타지,Sabotage,2013,20140723,장편,개봉,미국,"범죄,액션,스릴러",미국,범죄,데이비드 에이어,,,,,,,,,,,
20149941,미스테리 예고살인,Mysteria,2011,20140723,장편,개봉,미국,"미스터리,스릴러",미국,미스터리,루시우스 C. 쿠에트,,,,,,,,,,,
20149877,꽃새장여인 : 네코짱,The Caged Flower,2013,20140716,장편,개봉,일본,성인물(에로),일본,성인물(에로),요리코 쥰,,,,,,,,,,,
20149767,파이어 : 테러와의 전쟁,FIRE!,2009,20140710,장편,개봉,독일,액션,독일,액션,라울 W. 하임리히,,,,,,,,,,,
20149841,위키드 블러드,Wicked Blood,2014,20140717,장편,개봉,미국,"액션,드라마",미국,액션,마크 영,,,,,,,,,,,
20149244,램페이지 : 더 테러리스트,Rampage 1,2009,20140709,장편,개봉,"캐나다,독일","액션,스릴러,범죄,드라마",캐나다,액션,우베 볼,,,,,,,,,,,
20149768,그 참을 수 없는 맛,,2013,20140709,장편,개봉,한국,드라마,한국,드라마,이지형,,20063099,(주)케이알씨지,,,,,,,,
20149847,에일리언 인베이젼,Storage 24,2013,20140717,장편,개봉,영국,"SF,공포(호러),스릴러",영국,SF,조하네스 로버츠,,,,,,,,,,,
20148604,어레스트 미,Arrest me,2014,20140717,장편,개봉,프랑스,스릴러,프랑스,스릴러,장-폴 리렝펠드,,,,,,,,,,,
20149442,땡스 포 쉐어링,Thanks for Sharing,2012,20140717,장편,개봉,미국,"코미디,멜로/로맨스",미국,코미디,스튜어트 블럼버그,,,,,,,,,,,
20149908,공각기동대 어라이즈 보더:3 고스트 티어즈,Ghost In The Shell Arise border:3 Ghost Tears,2014,20140717,장편,개봉,일본,애니메이션,일본,애니메이션,키세 카즈치카,,,,,,,,,,,
20149377,파이어스톰,Firestorm,2013,20140716,장편,개봉,"중국,홍콩","액션,범죄",중국,액션,원금린,,,,,,,,,,,
20149249,성인돌 양성강좌,Temptation of daughters of a big chest,2005,20140702,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20149594,워리어스 레인보우2: 최후의 결전,Seediq Bale,2011,20140707,장편,개봉,대만,"전쟁,드라마",대만,전쟁,위덕성,,,,,,,,,,,
20147851,리턴매치,Return Match,2013,20140306,단편,기타,한국,멜로/로맨스,한국,멜로/로맨스,김용완,선종훈,,,,,,,,,,
20148813,레퀴엠 포 어 킬러,Requiem for a Killer,2011,20140711,장편,개봉,프랑스,스릴러,프랑스,스릴러,제롬 르 그리스,,,,,,,,,,,
20149297,그 여름의 정사,And They Call It Summer,2012,20140709,장편,개봉,이탈리아,드라마,이탈리아,드라마,파올로 프란키,,,,,,,,,,,
20058298,미국 대지진,Descent,2005,20140708,장편,개봉,캐나다,SF,캐나다,SF,테리 커닝햄,,,,,,,,,,,
20148973,혹성탈출: 반격의 서막,Dawn of the Planet of the Apes,2014,20140710,장편,개봉,미국,"액션,드라마,SF,스릴러",미국,액션,맷 리브스,,,,,,,,,,,
20148812,팀퍼틸 아이들,Trouble At Timpetill,2008,20140710,장편,개봉,"프랑스,룩셈부르크","어드벤처,가족,판타지",프랑스,어드벤처,니콜라스 베리,,,,,,,,,,,
20088406,무서운 영화 5,Scary Movie 5,2013,20140710,장편,개봉,미국,"코미디,공포(호러)",미국,코미디,말콤 D. 리,,,,,,,,,,,
20148808,랄프 스테드먼 스토리: 이상한 나라의 친구들,For No Good Reason,2012,20140710,장편,개봉,"영국,미국",다큐멘터리,영국,다큐멘터리,찰리 폴,,,,,,,,,,,
20149313,드래프트 데이,Draft Day,2014,20140710,장편,개봉,미국,드라마,미국,드라마,이반 라이트만,,,,,,,,,,,
20149309,잃어버린 세계-지구 속으로,Beyond Loch Ness,2008,20140612,장편,개봉,캐나다,"액션,드라마,어드벤처",캐나다,액션,폴 질러,,,,,,,,,,,
20149418,둠스데이 지구 최후의 날,Doomsday Prophecy,2011,20140626,장편,개봉,미국,SF,미국,SF,제이슨 부케,,,,,,,,,,,
20149251,사케 불륜정사,In an early afternoon without you,2009,20140604,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20149255,미사의 앞치마정사,Mischief of the early afternoon,2005,20140625,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20148859,도쿄 엘리베이터걸,I play with an indecent granulation tissue,2004,20140604,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 이쿠토,,,,,,,,,,,
20149282,꽃잎의 기모노부인,Wives who indulged in lust,2002,20140625,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 이쿠토,,,,,,,,,,,
20149252,금단의 과외실습,Forbidden extracurricular training,2013,20140611,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20149283,거유 치한극장,The shyness train which shakes,2007,20140618,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 이쿠토,,,,,,,,,,,
20149288,더 시그널,The Signal,2014,20140709,장편,개봉,미국,"SF,액션,스릴러",미국,SF,윌리엄 유뱅크,,,,,,,,,,,
20124346,노인과 바다,UMINCHU-THE OLD MAN AND THE EAST CHINA SEA,1990,20140628,장편,개봉,일본,다큐멘터리,일본,다큐멘터리,존 준커먼,,,,,,,,,,,
20148131,징기스칸 2014,The Horde,2012,20140320,장편,개봉,러시아,드라마,러시아,드라마,안드레이 프로시킨,,,,,,,,,,,
20147881,일대고수,Once Upon a Time in Vietnam,2013,20140227,장편,개봉,베트남,액션,베트남,액션,더스틴 응유엔,,,,,,,,,,,
20148236,쌍성계: 고대전설의 부활,SCHEME WITH ME,2012,20140327,장편,개봉,중국,"액션,코미디",중국,액션,반안자,,,,,,,,,,,
20147707,콜로니 : 지구 최후의 날,The Colony,2013,20140213,장편,개봉,캐나다,"액션,공포(호러)",캐나다,액션,제프 렌프로,,,,,,,,,,,
20149284,천번의 굿나잇,A Thousand Times Good Night,2013,20140703,장편,개봉,"노르웨이,아일랜드,스웨덴",드라마,노르웨이,드라마,에릭 포페,,,,,,,,,,,
20148347,마이 블랭키,Blackie & Kanuto ,2013,20140604,장편,개봉,"스페인,이탈리아,프랑스","애니메이션,어드벤처,코미디",스페인,애니메이션,프란시스 닐슨,,,,,,,,,,,
20147948,페이스 오브 러브,The Face of Love,2013,20140416,장편,개봉,미국,"드라마,멜로/로맨스",미국,드라마,아리 포신,,,,,,,,,,,
20148848,예고살인자,The Traveler,2010,20140508,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),마이클 오블로위츠,,,,,,,,,,,
20129095,안전은 보장할 수 없음,Safety Not Guaranted,2012,20140612,장편,개봉,미국,"멜로/로맨스,코미디",미국,멜로/로맨스,콜린 트레보로우,,,,,,,,,,,
20149155,극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘,ANPANMAN : REVIVE BANANA ISLAND,2012,20140619,장편,개봉,일본,"애니메이션,어드벤처,가족,코미디",일본,애니메이션,야노 히로유키,,,,,,,,,,,
20148675,극장판 헌터X헌터 : 더 라스트 미션 ,HUNTER×HUNTER THE MOVIE : The LAST MISSION,2013,20140522,장편,개봉,일본,"애니메이션,액션,어드벤처,판타지",일본,애니메이션,카와구치 케이이치로,,,,,,,,,,,
20148628,쾌걸 조로리의 공룡알을 지켜라,ZORORI the Naughty Hero - Defend the Dinosaur Egg!,2013,20140515,장편,개봉,일본,"애니메이션,코미디,액션,판타지",일본,애니메이션,이와사키 토모코,,,,,,,,,,,
20149538,잭과 자이언트 킬러 2014,Jack the Giant Killer,2013,20140701,장편,개봉,미국,"SF,액션,판타지",미국,SF,마크 앳킨스,,,,,,,,,,,
20149515,무예타이 갱,The Microchip,2011,20140702,장편,개봉,태국,액션,태국,액션,크리사나퐁 라차타,,,,,,,,,,,
20149411,조,Joe,2013,20140703,장편,개봉,미국,드라마,미국,드라마,데이빗 고든 그린,,,,,,,,,,,
20149476,블러드 워,Blood,2013,20140703,장편,개봉,영국,"액션,스릴러",영국,액션,닉 머피,,,,,,,,,,,
20149262,마네의 제비꽃 여인: 베르트 모리조,Berthe Morisot,2012,20140703,장편,개봉,프랑스,드라마,프랑스,드라마,카롤린느 샹페티에,,,,,,,,,,,
20149375,라라피포,Lalapipo,2009,20140703,장편,개봉,일본,코미디,일본,코미디,미야노 마사유키,,,,,,,,,,,
20149271,나쁜 이웃들 ,Bad Neighbours,2014,20140703,장편,개봉,미국,코미디,미국,코미디,니콜라스 스톨러,,,,,,,,,,,
20149416,소녀 리오의 욕망,Dumper Girl Rio,2011,20140625,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,후지와라 켄이치,,,,,,,,,,,
20149272,덤프걸의 섹스,DUMPER TRUCKER RYOKO,2011,20140603,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,후지와라 켄이치,,,,,,,,,,,
20149253,성인돌의 향기,INDECENT CONFIDENCE,2010,20140611,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20149254,마리의 카타르시스,SECRET OF THE FEMALE OFFICE WORKER OF A BIG CHEST,2005,20140618,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20149316,참호전: 포비든 그라운드,FORBIDDEN GROUND,2013,20140626,장편,개봉,호주,전쟁,호주,전쟁,조한 얼,,,,,,,,,,,
20147256,프린스 이고르,Prince Igor,2013,20140621,장편,개봉,미국,공연,미국,공연,지안드레아 노세다,,,,,,,,,,,
20149381,더 머쉰,The Machine,2013,20140619,장편,개봉,영국,"액션,스릴러",영국,액션,카라독 제임스,,,,,,,,,,,
20149289,여배우 공작단,,2014,20140619,장편,개봉,한국,"멜로/로맨스,드라마,코미디",한국,멜로/로맨스,전태윤,,20063099,(주)케이알씨지,,,,,,,,
20149340,넥스트 제네레이션 패트레이버 2,The Next generation Patlabor (episode 2),2014,20140619,장편,개봉,일본,"액션,SF",일본,액션,오시이 마모루,,,,,,,,,,,
20149141,로크,LOCKE,2013,20140626,장편,개봉,"미국,영국","드라마,스릴러",미국,드라마,스티븐 나이트,,,,,,,,,,,
20149374,홈프론트-가족을 지켜라,Homefront,2013,20140618,장편,개봉,미국,"액션,드라마",미국,액션,게리 플레더,,,,,,,,,,,
20149274,캠걸,CAM GIRL,2013,20140612,장편,개봉,이탈리아,드라마,이탈리아,드라마,미르카 비올라,,,,,,,,,,,
20149292,음모자들,Conspirators,2013,20140612,장편,개봉,"홍콩,중국","액션,스릴러,범죄",홍콩,액션,옥사이드 팽 천,,,,,,,,,,,
20149293,에리카의 애욕,Dump Trucker-Erika,2011,20140611,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,후지와라 켄이치,,,,,,,,,,,
20122021,트랜스포머: 사라진 시대,Transformers : Age of Extinction,2014,20140625,장편,개봉,미국,"액션,SF,어드벤처",미국,액션,마이클 베이,,,,,,,,,,,
20148743,스퀴시랜드,The Squishees,2014,20140604,장편,개봉,한국,애니메이션,한국,애니메이션,김태익,,20139877,팔레드시네마(주),,20000408,루크필름(주),,,,,
20149356,아이 엠 오메가,I Am Omega,2007,20140625,장편,개봉,미국,"액션,공포(호러)",미국,액션,그리프 퍼스트,,,,,,,,,,,
20148356,악령,Haunter,2012,20140626,장편,개봉,캐나다,"미스터리,공포(호러)",캐나다,미스터리,빈센조 나탈리,,,,,,,,,,,
20149185,레슨 인 러브,Lessons in Love,2004,20140605,장편,개봉,"미국,영국",스릴러,미국,스릴러,레이븐 그레고리,,,,,,,,,,,
20148549,플러쉬,Plush,2013,20140417,장편,개봉,미국,스릴러,미국,스릴러,캐서린 하드윅,,,,,,,,,,,
20138542,온리 갓 포기브스,Only God Forgives,2013,20140424,장편,개봉,"미국,프랑스,덴마크",액션,미국,액션,니콜라스 윈딩 레픈,,,,,,,,,,,
20149055,무사 노보우: 최후의 결전,The Floating Castle,2011,20140605,장편,개봉,일본,"전쟁,드라마",일본,전쟁,이누도 잇신,히구치 신지,,,,,,,,,,
20149355,멀린 : 마법전사와 용의 기사단,Merlin and the War of the Dragons,2008,20140618,장편,개봉,미국,"판타지,액션,어드벤처",미국,판타지,마크 앳킨스,,,,,,,,,,,
20149315,아이스 투모로우,Stonados,2013,20140618,장편,개봉,캐나다,SF,캐나다,SF,제이슨 부케,,,,,,,,,,,
20149410,스탠드업,Red Lips,2011,20140619,장편,개봉,멕시코,"코미디,멜로/로맨스",멕시코,코미디,라파 라라,,,,,,,,,,,
20149008,홈프론트-하드액션,Homefront,2013,20140619,장편,개봉,미국,"액션,범죄,스릴러",미국,액션,게리 플레더,,,,,,,,,,,
20149285,코드 레드,Code Red,2013,20140619,장편,개봉,미국,"공포(호러),액션",미국,공포(호러),발레리 밀레브,,,,,,,,,,,
20149021,익스트랙티드,Extracted,2012,20140619,장편,개봉,미국,"드라마,SF",미국,드라마,니르 패니리,,,,,,,,,,,
20149295,스마일리,Smiley,2013,20140619,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),마이클 J. 갤러거,,,,,,,,,,,
20149308,극장판: 타이거 앤 버니 -더 라이징-,TIGER & BUNNY -The Rising-,2014,20140619,장편,개봉,일본,"애니메이션,액션",일본,애니메이션,요네타니 요시토모,,,,,,,,,,,
20148795,미녀와 야수,Beauty And The Beast,2013,20140618,장편,개봉,프랑스,"판타지,멜로/로맨스",프랑스,판타지,크리스토프 갱스,,,,,,,,,,,
20148276,오기와 악동들 더 무비,Oggy and the Cockroaches,2013,20140417,장편,개봉,프랑스,"애니메이션,코미디,가족",프랑스,애니메이션,올리비에 장 마리,,,,,,,,,,,
20148067,랑랑 라이브 인 런던,LANG LANG LIVE AT THE ROYAL ALBERT HALL,2013,20140327,장편,개봉,독일,공연,독일,공연,크리스찬 커트 바이스,,,,,,,,,,,
20148687,에너미,Enemy ,2013,20140529,장편,개봉,"캐나다,스페인","미스터리,스릴러",캐나다,미스터리,드니 빌뇌브,,,,,,,,,,,
20149250,톰행크스의 일렉트릭시티,ELETRIC CITY,2012,20140611,장편,개봉,미국,"애니메이션,액션,드라마",미국,애니메이션,톰 행크스,,,,,,,,,,,
20148228,불륜의 맛,,2014,20140327,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이세일,,20063099,(주)케이알씨지,,,,,,,,
20148090,스케치,Sketch,2014,20140327,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이혁종,,20139397,(주)어나더스타,,,,,,,,
20147882,페인트볼,Paintball,2009,20140306,장편,개봉,스페인,드라마,스페인,드라마,다니엘 벤마요,,,,,,,,,,,
20147788,영웅: 천하의 시작,Hero,2002,20140320,장편,개봉,중국,"액션,드라마,전쟁",중국,액션,장예모,,,,,,,,,,,
20147695,엔들리스 러브,Endless Love,2013,20140313,장편,개봉,미국,"드라마,멜로/로맨스",미국,드라마,샤나 페스트,,,,,,,,,,,
20147616,사다코 2,Sadako 3D 2,2013,20140313,장편,개봉,일본,공포(호러),일본,공포(호러),하나부사 츠토무,,,,,,,,,,,
20147612,쓰리데이즈 투 킬,3 Days to Kill,2014,20140403,장편,개봉,미국,"액션,스릴러",미국,액션,맥지,,,,,,,,,,,
20147564,정사의 시작,The Sonata Of Autumn,2012,20140202,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마,카츠 리이치,,,,,,,,,,,
20147560,엘로이즈: 그녀들의 사랑,Eloise,2009,20140206,장편,개봉,스페인,드라마,스페인,드라마,지저스 가라이,,,,,,,,,,,
20149294,2014 지구 최후의 날,Earthstorm,2006,20140611,장편,개봉,캐나다,SF,캐나다,SF,테리 커닝햄,,,,,,,,,,,
20149125,천국에 다녀온 소년,Heaven Is for Real ,2014,20140612,장편,개봉,미국,드라마,미국,드라마,랜달 월러스,,,,,,,,,,,
20148906,사랑은 소설처럼,Refuge,2013,20140612,장편,개봉,미국,"멜로/로맨스,드라마",미국,멜로/로맨스,제시카 골드버그,,,,,,,,,,,
20148847,밀리언 웨이즈,A Million Ways to Die in the West,2014,20140612,장편,개봉,미국,코미디,미국,코미디,세스 맥팔레인,,,,,,,,,,,
20147233,워리어스 레인보우: 항전의 시작,Seediq Bale,2011,20140220,장편,개봉,대만,"드라마,액션",대만,드라마,위덕성,,,,,,,,,,,
20136738,스위치: 부춘산거도,Switch,2013,20140129,장편,개봉,중국,액션,중국,액션,손건군,,,,,,,,,,,
