movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,companys/0/companyCd,companys/0/companyNm,companys/1/companyCd,companys/1/companyNm,companys/2/companyCd,companys/2/companyNm,directors/1/peopleNm,directors/2/peopleNm,directors/3/peopleNm,directors/4/peopleNm,directors/5/peopleNm
20161965,노리개가 된 여대생,Jyoushidaisei M no syouzou choukyoue no kiseki,2007,20160227,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카스가 요시노리,,,,,,,,,,,
20162164,거유간호사 폭유간호사,Glamour nurse,2014,20160321,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,카토 요시카즈,,,,,,,,,,,
20162428,정사: 친구 딸의 남자친구,tumanosinyuto sonomusume endosihori,2009,20160320,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,사카모토 후토시,,,,,,,,,,,
20162427,치한전철: 예쁜 여자만 노린다,Molester Net7,2004,20160319,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카와노 코지,,,,,,,,,,,
20161587,굿바이 버클리,Greetings from Tim Buckley,2012,20160310,장편,개봉,미국,드라마,미국,드라마,다니엘 엘그란트,,,,,,,,,,,
20162262,비밀정사:친구의 아빠,shinyunohaha tosonomusume,2009,20160310,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,사카모토 후토시,,,,,,,,,,,
20162123,리퍼,Reaper,2014,20160310,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),웬-한 쉬,,,,,,,,,,,
20162182,버닝데드: 좀비의섬,The Burning Dead,2014,20160310,장편,개봉,미국,공포(호러),미국,공포(호러),르네 페르즈,,,,,,,,,,,
20162202,피라냐콘다,Piranhaconda,2012,20160317,장편,개봉,미국,공포(호러),미국,공포(호러),짐 위노스키,,,,,,,,,,,
20161585,데몬킹스,108 Demon-Kings,2014,20160225,장편,개봉,"프랑스,룩셈부르크,벨기에","애니메이션,액션,어드벤처",프랑스,애니메이션,파스칼 모렐리,,,,,,,,,,,
20161801,소년 파르티잔,Partisan,2015,20160310,장편,개봉,호주,"드라마,스릴러",호주,드라마,아리엘 클레이만,,,,,,,,,,,
20155174,미니 자이언트,Tiny Giants 3D,2014,20160128,장편,개봉,영국,"애니메이션,가족,다큐멘터리",영국,애니메이션,마크 브라운로우,,,,,,,,,,,
20156063,룸,Room,2015,20160303,장편,개봉,"아일랜드,캐나다",드라마,아일랜드,드라마,레니 에이브러햄슨,,,,,,,,,,,
20161382,레터스 투 갓,Letters To God,2010,20160225,장편,개봉,미국,"가족,드라마",미국,가족,데이빗 닉슨,,,,,,,,,,,
20161841,나의 빅사이즈 남사친,A Big Love Story,2012,20160310,장편,개봉,미국,"코미디,멜로/로맨스",미국,코미디,라이언 세이지,,,,,,,,,,,
20150432,디버그: 슈퍼컴퓨터 VS 천재해커,Debug,2014,20160310,장편,개봉,"미국,캐나다","SF,스릴러,공포(호러)",미국,SF,데이빗 휴렛,,,,,,,,,,,
20162122,여배우 섹스 스캔들,,2015,20160309,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,야마삐,20063099,(주)케이알씨지,,,,,,,,,
20162129,미용사의 손놀림 - 그녀,Indecent finger-tip,2014,20160309,장편,개봉,일본,성인물(에로),일본,성인물(에로),쿠보데라 카즈토,,,,,,,,,,,
20161383,이니시에이션 러브,Initiation Love,2015,20160317,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,츠츠미 유키히코,,,,,,,,,,,
20161596,완소녀 쟁취기 2,Brain Drain 2,2011,20160317,장편,개봉,스페인,"코미디,멜로/로맨스",스페인,코미디,카를로스 테론,,,,,,,,,,,
20162203,악령의 재림,Hold Your Breath,2012,20160317,장편,개봉,미국,공포(호러),미국,공포(호러),자레드 콘,,,,,,,,,,,
20162364,바이러스 격리 구역,INFECTED,2013,20160317,장편,개봉,미국,공포(호러),미국,공포(호러),필립 매시제윅,,,,,,,,,,,
20158886,마가렛트 여사의 숨길 수 없는 비밀,Marguerite,2015,20160317,장편,개봉,"프랑스,체코,벨기에",드라마,프랑스,드라마,자비에 지아놀리,,,,,,,,,,,
20162134,제아내를 소개합니다,Hold it forever,2014,20160316,장편,개봉,일본,성인물(에로),일본,성인물(에로),카네다 사토시,,,,,,,,,,,
20162133,아내의 능욕-강제정사,Pawnshop of Married woman~I will be deposited for you~,2015,20160316,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20161599,산하고인,Mountains May Depart,2015,20160310,장편,개봉,"중국,프랑스,일본",드라마,중국,드라마,지아 장 커,,,,,,,,,,,
20162135,그녀의 가슴냄새,Indecent lesson,2014,20160316,장편,개봉,일본,성인물(에로),일본,성인물(에로),쿠니자와 미노루,,,,,,,,,,,
20161407,리턴 투 센더,Return to Sender,2015,20160310,장편,개봉,미국,"범죄,스릴러",미국,범죄,포아드 미카티,,,,,,,,,,,
20161630,13시간,13 Hours: The Secret Soldiers of Benghazi,2016,20160303,장편,개봉,미국,"액션,드라마,스릴러",미국,액션,마이클 베이,,,,,,,,,,,
20158529,조이,Joy,2015,20160310,장편,개봉,미국,"코미디,드라마",미국,코미디,데이빗 O. 러셀,,,,,,,,,,,
20151884,런던 해즈 폴른,London Has Fallen,2016,20160310,장편,개봉,"미국,영국","액션,범죄,스릴러",미국,액션,바박 나자피,,,,,,,,,,,
20161978,분신사바 3,Bunshinsaba 3,2014,20160310,장편,개봉,중국,"공포(호러),스릴러",중국,공포(호러),안병기,,,,,,,,,,,
20162044,소림사: 무림적팔방,OF MONKS AND MASTERS : TROUBLE AT THE CENTRAL OFFICE,2014,20160310,장편,개봉,중국,액션,중국,액션,해도,,,,,,,,,,,
20150466,고양이 사무라이 2,Samurai Cat 2,2015,20160310,장편,개봉,일본,"코미디,드라마,액션",일본,코미디,와타나베 타케시,,,,,,,,,,,
20162046,무림신공 : 황금봉의 전사,The Golden Cane Warrior,2014,20160310,장편,개봉,인도네시아,액션,인도네시아,액션,이파 이스판샤,,,,,,,,,,,
20161795,피스 오브 케이크,piece of cake,2015,20160303,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,타구치 토모로오,,,,,,,,,,,
20161794,아오하라이드,Blue Spring Ride,2014,20160303,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마,미키 타카히로,,,,,,,,,,,
20162145,청춘학당2 기생난입야사,,2016,20160303,장편,개봉,한국,"코미디,드라마",한국,코미디,김대성,20136715,(주)영화사히트,,,,,,,,,
20162024,등산의 목적,Purpose of hiking,2016,20160303,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,조형운,20142128,주식회사 비엠미디어,,,,,,,,,
20161595,스파이: 작전명 태풍,The Operation Typhoon,2013,20160303,장편,개봉,러시아,"전쟁,액션",러시아,전쟁,페트르 아멜린,,,,,,,,,,,
20157105,수상한 언니들,Summer of Director Oh,2015,20160303,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,노진수,20157292,(주)인터하우스,,,,,,,,,
20161565,사랑과 영혼 2016,Straight A's,2013,20160302,장편,개봉,미국,"코미디,드라마",미국,코미디,제임스 콕스,,,,,,,,,,,
20161970,카발레리아 루스티카나 & 팔리아치,Cavalleria Rusticana & Pagliacci,2015,20160313,장편,개봉,독일,공연,독일,공연,필립 슈톨츨,,,,,,,,,,,
20161971,친구 누나,,2016,20160310,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,채길병,20154628,(주)영화사 사계절,,,,,,,,,
20161461,프란치스코,Francis: Pray for Me,2015,20160310,장편,개봉,"스페인,아르헨티나,이탈리아",드라마,스페인,드라마,베다 도캄포 페이주,,,,,,,,,,,
20162132,피서지의 가정교사,Temtation of the summer resort,2014,20160309,장편,개봉,일본,성인물(에로),일본,성인물(에로),스기야마 타로,,,,,,,,,,,
20162204,쥬라기공원: 다이노어택,Jurassic Attack ,2013,20160310,장편,개봉,미국,"공포(호러),SF,액션",미국,공포(호러),앤서니 프랭크하우저,,,,,,,,,,,
20162128,음란 걸작의 탄생 실화,Immorality of lurking in my body ~RISA　KASUMI~,2015,20160309,장편,개봉,일본,성인물(에로),일본,성인물(에로),하야시카와 케이테루,,,,,,,,,,,
20161781,엽문3: 최후의 대결,Ip Man 3,2015,20160310,장편,개봉,홍콩,"액션,드라마",홍콩,액션,엽위신,,,,,,,,,,,
20162130,아내의 불륜남 - 그놈,Be violated in hot eyes,2014,20160309,장편,개봉,일본,성인물(에로),일본,성인물(에로),마츠오카 쿠니히코,,,,,,,,,,,
20162131,소설가부인의 유혹,I want to hug you forever,2015,20160309,장편,개봉,일본,성인물(에로),일본,성인물(에로),하야시카와 케이테루,,,,,,,,,,,
20162139,불륜 동창회: 선생님의 특별수업,Happy To See You Again,2009,20160308,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,오타니 야스유키,,,,,,,,,,,
20150565,스포트라이트,Spotlight,2015,20160224,장편,개봉,미국,"드라마,스릴러",미국,드라마,토마스 맥카시,,,,,,,,,,,
20159162,갓 오브 이집트,Gods of Egypt,2016,20160303,장편,개봉,미국,"어드벤처,판타지",미국,어드벤처,알렉스 프로야스,,,,,,,,,,,
20159382,양귀비 : 왕조의 여인,Lady of the Dynasty,2015,20160305,장편,개봉,중국,"멜로/로맨스,드라마",중국,멜로/로맨스,장예모,,,,,,,전장장,,,,
20126669,엘 꼰도르 빠사,El Condor Pasa,2012,20160227,장편,개봉,한국,드라마,한국,드라마,송재용,20061672,그림형제,,,,,,,,,
20150151,오텔로,otello,2015,20160305,장편,개봉,미국,공연,미국,공연,바틀렛 셔,,,,,,,,,,,
20161761,관음증,,2015,20160225,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상빈,20123221,골든타이드픽처스(주),,,,,,,,,
20156899,댐999: 거대한 물폭탄,Dam999,2011,20160225,장편,개봉,"인도,아랍에미리트연합국정부,싱가포르","어드벤처,드라마",인도,어드벤처,소한 로이,,,,,,,,,,,
20151111,빌리와 용감한 녀석들: 치킨 히어로,A rooster with many eggs,2015,20160217,장편,개봉,"미국,멕시코",애니메이션,미국,애니메이션,가브리엘 리바 팔라시오 알라트리스테,,,,,,,로돌포 리바 팔라시오 알라트리스테,,,,
20161745,제 5침공,THE 5th WAVE,2015,20160225,장편,개봉,미국,"액션,어드벤처,SF",미국,액션,J 블레이크슨,,,,,,,,,,,
20152081,닥터X - 유혹의 마작,Midnight Clinical Test,2014,20160225,장편,개봉,일본,성인물(에로),일본,성인물(에로),맥 피 포에버,,,,,,,,,,,
20158824,프랑스 영화처럼,Like a French Film,2014,20160114,장편,개봉,한국,드라마,한국,드라마,신연식,20101097,(주) 루스이소니도스,,,,,,,,,
20162006,페인킬러 엑스,Painkiller,2013,20160303,장편,개봉,미국,"액션,스릴러",미국,액션,베레니카 베일리,,,,,,,,,,,
20162162,유부녀의 허벅지 사이,Shy smell,2014,20160302,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,야마자키 쿠니노리,,,,,,,,,,,
20162126,유부녀 정사 시승식,"Love affair of a married woman test-ride event married woman, the secret honey",2014,20160302,장편,개봉,일본,성인물(에로),일본,성인물(에로),카타오카 슈지,,,,,,,,,,,
20162125,순백 도우미 - 손으로,The past that was polluted,2014,20160302,장편,개봉,일본,성인물(에로),일본,성인물(에로),쿠보데라 카즈토,,,,,,,,,,,
20162127,속살 비친 유혹교사,The soft fair skin which was looked in,2014,20160302,장편,개봉,일본,성인물(에로),일본,성인물(에로),스기야마 타로,,,,,,,,,,,
20162124,대범한 불륜 정사,Someone has raped me,2014,20160302,장편,개봉,일본,성인물(에로),일본,성인물(에로),하야시카와 케이테루,,,,,,,,,,,
20162168,어밴던드,Abandoned,2015,20160302,장편,개봉,뉴질랜드,드라마,뉴질랜드,드라마,존 라잉,,,,,,,,,,,
20157906,더 그레이트 서커스,Dhoom 3,2013,20160225,장편,개봉,인도,"액션,스릴러",인도,액션,비제이 크리시나 아차리아,,,,,,,,,,,
20161866,그녀의 섹시라이프,HE'S WAY MORE FAMOUS THAN YOU ,2013,20160225,장편,개봉,미국,코미디,미국,코미디,마이클 우리,,,,,,,,,,,
20156498,독도의 영웅들,Heroes of Dokdo,2015,20160218,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,권순도,20061351,퓨어웨이픽쳐스,,,,,,,,,
20161423,독재자를 죽여라,Kill The Dictator,2013,20160218,장편,개봉,미국,드라마,미국,드라마,펠릭스 리말도,,,,,,,,,,,
20152084,은어 무삭제판,,2013,20160226,장편,개봉,한국,드라마,한국,드라마,박갑종,19990083,(주)갑종무비필름,,,,,,,,,
20161963,음탕한 아내의 일기,Nikutai koushinjyo hitozuma chousa houkoku,2007,20160226,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카스가 요시노리,,,,,,,,,,,
20152082,섹스 오브 더 데드,Zombie bride,2013,20160226,장편,개봉,일본,공포(호러),일본,공포(호러),야마우치 다이스케,,,,,,,,,,,
20161804,라이즈 오브 좀비,Rise of the Zombies,2012,20160216,장편,개봉,미국,"액션,스릴러,공포(호러)",미국,액션,닉 라이온,,,,,,,,,,,
20153781,데드풀,Deadpool,2016,20160217,장편,개봉,미국,"액션,SF",미국,액션,팀 밀러,,,,,,,,,,,
20142401,파리의 한국남자,A Korean in Paris,2015,20160128,장편,개봉,한국,드라마,한국,드라마,전수일,20100018,(주)동녘필름,20101135,(주)씨타마운틴픽쳐스,20168668,네온프로덕션 ,,,,,
20155055,궁,The Palace,2013,20160212,장편,개봉,중국,"사극,멜로/로맨스,드라마",중국,사극,반안자,,,,,,,,,,,
20152083,완전한 노예,Missing77,2012,20160225,장편,개봉,일본,성인물(에로),일본,성인물(에로),코시자카 야스시,,,,,,,,,,,
20157568,감독 미카엘 하네케,Michael H. Profession: Director,2013,20160225,장편,개봉,"오스트리아 ,프랑스",다큐멘터리,오스트리아 ,다큐멘터리,이브 몽마외르,,,,,,,,,,,
20161980,좀비 : 새벽의 저주,THE COED AND THE ZOMBIE STONER,2014,20160225,장편,개봉,미국,"공포(호러),액션",미국,공포(호러),글렌 밀러,,,,,,,,,,,
20161871,공즉시색 무삭제,,2015,20160225,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김현빈,20154628,(주)영화사 사계절,,,,,,,,,
20158192,고스트 헌터: 얼음 몬스터의 부활,Ghosthunters: On Icy Trails,2015,20160225,장편,개봉,"독일,오스트리아 ,아이슬란드",어드벤처,독일,어드벤처,토비 바우만,,,,,,,,,,,
20161687,플립,Flipped,2015,20160225,장편,개봉,미국,"드라마,스릴러",미국,드라마,헤리스 데멜,,,,,,,,,,,
20161786,비트윈 어스,Between Us,2013,20160225,장편,개봉,미국,드라마,미국,드라마,단 미르비쉬,,,,,,,,,,,
20161909,버크셔 전기톱 살인사건,Berkshire County,2014,20160225,장편,개봉,캐나다,"공포(호러),스릴러",캐나다,공포(호러),오드리 커밍스,,,,,,,,,,,
20161566,퀸카가 아니어도 좋아,The Duff,2015,20160225,장편,개봉,미국,"멜로/로맨스,코미디",미국,멜로/로맨스,아리 산델,,,,,,,,,,,
20161643,치욕과 욕정에 빠지다,Visitor from Indecent dream,2015,20160224,장편,개봉,일본,성인물(에로),일본,성인물(에로),하야시카와 케이테루,,,,,,,,,,,
20161962,섹시 방문판매원,Sales lady nikutai houmon hanbai,2008,20160225,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,이케지마 유타카,,,,,,,,,,,
20161644,벚꽃독신녀의 정사,"Hidden sex:Nasty flower ""Mandara"" Drop of pental",2014,20160224,장편,개봉,일본,성인물(에로),일본,성인물(에로),마츠히사 유메지,,,,,,,,,,,
20161642,미인자매의 누드모델,"Hidden Sex:""Trap"" Shame of private model",2014,20160224,장편,개봉,일본,성인물(에로),일본,성인물(에로),마츠히사 유메지,,,,,,,,,,,
20155501,주토피아,Zootopia,2015,20160217,장편,개봉,미국,"애니메이션,액션,어드벤처",미국,애니메이션,바이론 하워드,,,,,,,리치 무어,,,,
20161802,강력 범죄,Dark Power,2013,20160211,장편,개봉,미국,"액션,스릴러",미국,액션,존 밀턴 브랜턴,,,,,,,,,,,
20161942,클라리티,Clarity,2014,20160224,장편,개봉,미국,드라마,미국,드라마,페이브 라즈,,,,,,,,,,,
20161902,노조미의 음탕한 섹스(무삭제),Toy Sister,2009,20160220,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,쿄우야 타다시,,,,,,,,,,,
20120422,거미의 땅,Tour of Duty,2012,20160114,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,박경태,20123217,(주)시네마달,,,,,김동령,,,,
20161703,카르멘,CARMEN,2015,20160203,장편,개봉,영국,공연,영국,공연,칼릭스토 비에이토,,,,,,,,,,,
20161903,낮에는 숙녀 밤에는 요부(무삭제),Boobs House Keeper,2009,20160221,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,이시카와 히토시,,,,,,,,,,,
20161901,개인교수 : 맛있게 섹스하는 방법(무삭제),I Am Teaching You,2009,20160220,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,칸바라 이쿠토,,,,,,,,,,,
20161904,용주골-무삭제판,,2015,20160216,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,최우성,20158088,핵존슨,,,,,,,,,
20161562,뜨거운 이웃,,2015,20160128,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이전,20063099,(주)케이알씨지,,,,,,,,,
20161883,악녀의 시,,2013,20160218,장편,개봉,한국,"범죄,스릴러,코미디",한국,범죄,무명,20122815,은막의 불여우,,,,,,,,,
20161584,야한 누나들,,2016,20160211,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최우성,20138995,(주)에이블엔터테인먼트,,,,,,,,,
20158911,개인교수: 심화학습,,2016,20160218,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,정태령,20141397,영화사 인연,,,,,,,,,
20150471,겟 어웨이 오브 러브,Getaway of love,2015,20160202,장편,개봉,이탈리아,드라마,이탈리아,드라마,토니노 잔가르디,,,,,,,,,,,
