movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,companys/0/companyCd,companys/0/companyNm,directors/1/peopleNm,directors/2/peopleNm,directors/3/peopleNm,companys/1/companyCd,companys/1/companyNm,companys/2/companyCd,companys/2/companyNm
20189941,셀카 출장마사지,Exclusive Massage Delivery,2017,20180301,장편,개봉,일본,성인물(에로),일본,성인물(에로),오무라 히데오,,,,,,,,,
20189953,불륜에 바쁜 내 육체,Himegoto,2016,20180301,장편,개봉,일본,성인물(에로),일본,성인물(에로),이즈미 류지,,,,,,,,,
20189964,두 명의 유부녀와 육덕폭발,A sexual education of a beautiful and irritating lady 2,2017,20180301,장편,개봉,일본,성인물(에로),일본,성인물(에로),드래곤 니시카와,,,,,,,,,
20189951,다루기 쉬운 육덕 장모,Mother who takes a daughter's husband 2,2017,20180301,장편,개봉,일본,성인물(에로),일본,성인물(에로),드래곤 니시카와,,,,,,,,,
20181722,이모의 유혹,,2017,20180302,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김경택,20130184,스마일컨텐츠,,,,,,,
20176121,흥부: 글로 세상을 바꾼 자,Heung-boo: The Revolutionist,2017,20180214,장편,개봉,한국,사극,한국,사극,조근현,20176364,(주)영화사 궁,,,,20154588,(주)발렌타인필름,,
20179205,조선명탐정: 흡혈괴마의 비밀,Detective K: Secret of the Living Dead,2017,20180208,장편,개봉,한국,"사극,어드벤처,코미디",한국,사극,김석윤,20100187,청년필름(주),,,,,,,
20179251,전설의 고향,,2015,20180214,장편,개봉,한국,코미디,한국,코미디,원일구,,,,,,,,,
20178343,치하야후루 하편,Chihayafuru Part 2,2016,20180228,장편,개봉,일본,드라마,일본,드라마,코이즈미 노리히로,,,,,,,,,
20178342,치하야후루 상편,Chihayafuru Part 1,2016,20180228,장편,개봉,일본,드라마,일본,드라마,코이즈미 노리히로,,,,,,,,,
20180581,위험한 채팅,CHAT,2015,20180228,장편,개봉,미국,스릴러,미국,스릴러,보리스 웩슬러,,,,,,,,,
20177947,탱크 독,Red Dog,2016,20180228,장편,개봉,미국,"액션,전쟁",미국,액션,윌리암 드 비탈,,,,,,,,,
20181781,연애사슬,,2018,20180228,장편,개봉,한국,,한국,,최석원,20100142,(주)씨맥스커뮤니케이션즈,,,,,,,
20181441,건마의 신: 어린 아내의 알바,Young Wife's Job ,2017,20180228,장편,개봉,일본,기타,일본,기타,,,,,,,,,,
20173495,소림사: 고수의 길,Glories of Legend,2017,20180222,장편,개봉,중국,액션,중국,액션,도효,,,,,,,,,
20180101,프리랜서스,Freelancers,2012,20180221,장편,개봉,미국,"액션,범죄,드라마",미국,액션,제시 테레로,,,,,,,,,
20181574,거짓말 애인-감독판,,2017,20180221,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,
20180225,동창회의 목적 3,,2017,20180220,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이도시,20112175,(주)소나무픽쳐스,,,,,,,
20189663,게이트,Gate,2017,20180228,장편,개봉,한국,"범죄,코미디",한국,범죄,신재호,20186982,삼삼공구 브라더스,,,,,,,
20180366,샤크네이도 스톰,Sharknado 3,2015,20180215,장편,개봉,미국,"스릴러,SF",미국,스릴러,안소니 C. 페란트,,,,,,,,,
20178907,섹션제로2-블랙스쿼드,Section Zero ,2016,20180214,장편,개봉,프랑스,"SF,액션,스릴러",프랑스,SF,올리비에르 마샬,,,,,,,,,
20181363,불륜 정사의 맛-감독판,,2017,20180214,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,
20178685,무림9대문파-호골매화,Murders of a Mystery Mark,2017,20180214,장편,개봉,중국,기타,중국,기타,저우시,,,,,,,,,
20181364,내 아내의 친구-무삭제판,,2017,20180214,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,엠씨짱,20063099,(주)케이알씨지,,,,,,,
20174777,어쩌다 암살클럽,Kills on Wheels,2017,20180213,장편,개봉,헝가리,"액션,코미디",헝가리,액션,아틸라 틸,,,,,,,,,
20177911,미용실 : 특별한 서비스 2,,2017,20180213,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,,20161021,(주)영화사가을,,,,,,,
20177026,더 러버스,The Lovers,2013,20180213,장편,개봉,"벨기에,인도,호주","액션,어드벤처,멜로/로맨스,SF",벨기에,액션,롤랑 조페,,,,,,,,,
20180867,부부 교환의 날 2017 (무삭제),,2016,20180213,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이진,20112175,(주)소나무픽쳐스,,,,,,,
20181461,뉴저지 사이코킬러,The Evangelist ,2017,20180210,장편,개봉,미국,,미국,,,,,,,,,,,
20168593,퍼스트 스텝,First Step,2016,20180208,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김규민,20186961,(주)한마음프로덕션,,,,,,,
20180141,정사 : 질투의 덫 - 감독판,,2017,20180207,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,
20181081,이스케이프 플랜: 코드네임 제로,The Temple,2016,20180206,장편,개봉,미국,액션,미국,액션,존 스톡웰,,,,,,,,,
20180662,터미네이터 사이보그,Cyborg X,2017,20180202,장편,개봉,미국,"액션,공포(호러)",미국,액션,,,,,,,,,,
20189881,블러드 골드: 트레저 헌터,"BLOOD, SAND & GOLD",2017,20180202,장편,개봉,미국,"범죄,액션",미국,범죄,갤란 코넬,,,,,,,,,
20180362,레지던트 이블 좀비,Dead 7,2016,20180202,장편,기타,미국,"공포(호러),서부극(웨스턴),코미디",미국,공포(호러),대니 로우,,,,,,,,,
20177930,타임 러쉬,Time Rush,2016,20180208,장편,개봉,미국,액션,미국,액션,다니엘 지릴리,,,,,,,,,
20180701,내 여자가 된 형수,,2018,20180201,장편,개봉,한국,기타,한국,기타,최석원,20100142,(주)씨맥스커뮤니케이션즈,,,,,,,
20177096,공즉시색 2,,2017,20180201,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이리단,20161021,(주)영화사가을,,,,,,,
20179263,게스트하우스,Guest House,2017,20180222,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,조성규,20141039,하준사,,,,,,,
20180046,세번째 밤,3rd Night,2017,20180222,장편,개봉,호주,공포(호러),호주,공포(호러),아담 그레블리,,,,,,,,,
20181481,펭이와 친구들의 남극대모험,Polar adventure,2016,20180228,장편,개봉,중국,"애니메이션,어드벤처,코미디",중국,애니메이션,루카스 퀴아오,,,,,,,,,
20181987,아버지의 애인,A mistress of father,2016,20180228,장편,개봉,일본,드라마,일본,드라마,긴다이치 코고로,,,,,,,,,
20181986,아내의 비밀스러운 아르바이트,GAL wife of secret a part-time job,2016,20180228,장편,개봉,일본,드라마,일본,드라마,오자키 히로코우지,,,,,,,,,
20181985,쓰레기 버리는 노브라 아줌마,Wife of the neighbor's nobra,2016,20180228,장편,개봉,일본,드라마,일본,드라마,크왓치,,,,,,,,,
20180341,레드 스패로,RED SPARROW,2018,20180228,장편,개봉,미국,스릴러,미국,스릴러,프란시스 로렌스,,,,,,,,,
20181041,여자친구,,2018,20180227,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김대성,20136715,(주)영화사히트,,,,,,,
20178782,밀애 : 친구엄마,,2017,20180227,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김부곤,20161021,(주)영화사가을,,,,,,,
20181421,인 서클,In Circles,2016,20180212,장편,개봉,영국,"미스터리,SF",영국,미스터리,조니 헌,,,이안 맨슨,,,,,,
20180961,액트 오브 워,An Act of War,2015,20180208,장편,개봉,미국,"스릴러,범죄",미국,스릴러,리안 M. 케네디,,,,,,,,,
20170027,연상녀들 : 내가 가르쳐 줄게 무삭제,,2017,20180223,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이리단,20161021,(주)영화사가을,,,,,,,
20175129,내 학생의 엄마 2 무삭제,,2017,20180223,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,곽영근,20161021,(주)영화사가을,,,,,,,
20181548,테이큰: 미녀들의 전쟁,Escape From Ensenada ,2017,20180222,장편,개봉,미국,"액션,어드벤처,범죄",미국,액션,브랜던 슬래글,,,,,,,,,
20179148,친구 엄마의 유혹,My friend's mother,2016,20180222,장편,개봉,일본,성인물(에로),일본,성인물(에로),카와사키 군지,,,,,,,,,
20177946,월요일이 사라졌다,What Happened to Monday,2017,20180222,장편,개봉,"영국,미국,프랑스,벨기에","액션,어드벤처,범죄",영국,액션,토미 위르콜라,,,,,,,,,
20189842,언프리티 소셜 스타,Ingrid Goes West,2017,20180222,장편,개봉,미국,"코미디,드라마",미국,코미디,맷 스파이서,,,,,,,,,
20173436,셰이프 오브 워터: 사랑의 모양,The Shape of Water,2017,20180222,장편,개봉,미국,"어드벤처,판타지",미국,어드벤처,기예르모 델 토로,,,,,,,,,
20177883,비뇨기과 여의사들,,2017,20180222,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,조태호,20161021,(주)영화사가을,,,,,,,
20179147,딸기 팬티의 불륜,Yomeniakitara Tonarino Onna,2016,20180222,장편,개봉,일본,성인물(에로),일본,성인물(에로),이즈미 유스이,,,,,,,,,
20181442,동급생:침식되어가는 유부녀,A Classmate Undermined Wife ,2017,20180222,장편,개봉,일본,드라마,일본,드라마,카네다 사토시,,,,,,,,,
20173631,댄싱 베토벤,Dancing Beethoven,2016,20180222,장편,개봉,"스페인,스위스",다큐멘터리,스페인,다큐멘터리,아란사 아귀레,,,,,,,,,
20179146,당구장의 육덕녀,Damasareru Onna,2016,20180222,장편,개봉,일본,성인물(에로),일본,성인물(에로),긴 류지,,,,,,,,,
20180301,거대 불개미의 습격,It Came from the Desert,2017,20180222,장편,개봉,영국,"액션,공포(호러)",영국,액션,마르코 매킬락소,,,,,,,,,
20181573,에이리언 지구대침공,Alien Opponent,2010,20180221,장편,개봉,미국,"SF,액션",미국,SF,콜린 데이즈,,,,,,,,,
20181576,착한 며느리 2,Himegoto,2015,20180221,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,,,,,,,,,
20181578,유부녀의 불륜고백,Hitodumahurinkokuhaku,2016,20180221,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,,,,,,,,,
20181702,남편 친구와의 불륜,,2016,20180221,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,츠키카게 쿠로우,,,,,,,,,
20181577,거래처 여직원,Torihikisakinoonna,2016,20180221,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나쿠루 하라다,,,,,,,,,
20180542,50가지 그림자: 해방,FIFTY SHADES FREED,2018,20180221,장편,개봉,미국,"드라마,멜로/로맨스,스릴러",미국,드라마,제임스 폴리,,,,,,,,,
20181523,친구엄마 : 내 여자가 되던 날,,2018,20180220,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,
20178985,누나친구 : 이혼하고 온 날,,2017,20180220,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,
20177966,라스트 로빈후드,Legends of Carpathians,2018,20180214,장편,개봉,우크라이나,"액션,어드벤처",우크라이나,액션,세그 스코분,,,,,,,,,
20179128,여관주인과 재혼한 아내의 딸,Midarana Yokubo,2016,20180215,장편,개봉,일본,성인물(에로),일본,성인물(에로),긴 류지,,,,,,,,,
20179603,숲속의 부부,THE END,2017,20180215,장편,개봉,한국,"판타지,스릴러,액션",한국,판타지,전규환,20062557,(주)트리필름,,,,,,,
20179129,세탁소 여주인의 정사,The step mothers who have laundlies,2016,20180215,장편,개봉,일본,성인물(에로),일본,성인물(에로),카와사키 군지,,,,,,,,,
20179145,밀크탱크 유부녀,Breast Milk Mothers,2017,20180215,장편,개봉,일본,성인물(에로),일본,성인물(에로),코지마 유지,,,,,,,,,
20180241,킬러의 보이프렌드,68 kills,2017,20180213,장편,개봉,미국,"범죄,스릴러,코미디",미국,범죄,트렌트 하가,,,,,,,,,
20175791,더 하우스: 악령의 집,The House,2016,20180213,장편,개봉,프랑스,"공포(호러),스릴러",프랑스,공포(호러),라이너 킬,,,,,,,,,
20170561,블랙 팬서,Black Panther,2018,20180214,장편,개봉,미국,"액션,드라마,SF",미국,액션,라이언 쿠글러,,,,,,,,,
20078561,명탐정 코난:감벽의 관,Detective Conan: Jolly Roger in the Deep Azure,2007,20180214,장편,개봉,일본,애니메이션,일본,애니메이션,야마모토 야스이치로,,,,,,,,,
20178672,패딩턴 2,Paddington 2,2017,20180208,장편,개봉,"프랑스,영국","코미디,드라마",프랑스,코미디,폴 킹,,,,,,,,,
20178582,쿵푸몽키,Monkey King Reloaded,2017,20180125,장편,개봉,중국,애니메이션,중국,애니메이션,폴 왕,,,,,,,,,
20169443,공동정범,The Remnants,2017,20180125,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김일란,20101123,성소수문화환경을 위한 모임 '연분홍치마',이혁상,,,,,,
20170005,포르토,Porto,2016,20180131,장편,개봉,"프랑스,폴란드,포르투갈,미국","드라마,멜로/로맨스",프랑스,드라마,이브 클링거,,,,,,,,,
20180861,산의 톰씨,Mountain days with Tom-san,2015,20180209,장편,개봉,일본,드라마,일본,드라마,우에다 오토,,,,,,,,,
20178295,찰스 디킨스의 비밀 서재,The Man Who Invented Christmas,2017,20180111,장편,개봉,"아일랜드,캐나다","드라마,판타지",아일랜드,드라마,바랫 낼러리,,,,,,,,,
20179106,겨울왕국의 무민,Moomins and the Winter Wonderland,2017,20180208,장편,개봉,"핀란드,폴란드","애니메이션,가족",핀란드,애니메이션,야쿱 론스키,,,이라 카르페란,,,,,,
20173525,타임트랩 워,The Philadelphia Experiment,2012,20180208,장편,개봉,캐나다,"어드벤처,미스터리,SF",캐나다,어드벤처,폴 질러,,,,,,,,,
20173496,방콕 크리미널,A Stranger In Paradise,2013,20180208,장편,개봉,태국,스릴러,태국,스릴러,코르라도 보치아,,,,,,,,,
20173662,리틀 뱀파이어,The Little Vampire 3D,2017,20180118,장편,개봉,"독일,미국",애니메이션,독일,애니메이션,리처드 클라우스,,,카르스텐 킬레리치,,,,,,
20176603,원더 휠,Wonder Wheel,2017,20180125,장편,개봉,미국,드라마,미국,드라마,우디 앨런,,,,,,,,,
20189723,친구누나2,,2017,20180208,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이리단,20161021,(주)영화사가을,,,,,,,
20179144,전화로 꼬시는 여자들,Creampie for Female Sales of Condominium,2017,20180208,장편,개봉,일본,성인물(에로),일본,성인물(에로),모리 기타로,,,,,,,,,
20179127,유사성행위 술집,The dairy of downtown,2016,20180208,장편,개봉,일본,성인물(에로),일본,성인물(에로),카와사키 군지,,,,,,,,,
20173407,오직 사랑뿐,A United Kingdom,2016,20180208,장편,개봉,영국,"드라마,멜로/로맨스",영국,드라마,엠마 아산테,,,,,,,,,
20179110,오렌지 소파의 스와핑,An obscene lucky wife's unusual sexual experience,2016,20180208,장편,개봉,일본,성인물(에로),일본,성인물(에로),요시유키 유미,,,,,,,,,
20179112,어린 신입여직원의 야근,Harassment,2016,20180208,장편,개봉,일본,성인물(에로),일본,성인물(에로),긴 류지,,,,,,,,,
20177350,아이 엠 낫 유어 니그로,I Am Not Your Negro,2016,20180208,장편,개봉,"프랑스,미국,벨기에,스위스",다큐멘터리,프랑스,다큐멘터리,라울 펙,,,,,,,,,
20179111,순정거유의 절정,Sing in pure heart big tits,2016,20180208,장편,개봉,일본,성인물(에로),일본,성인물(에로),카토 요시카즈,,,,,,,,,
20179126,끝내주는 미망인,My step mother,2016,20180208,장편,개봉,일본,성인물(에로),일본,성인물(에로),카와사키 군지,,,,,,,,,
20176764,프리 스테이트,Free State of Jones,2016,20180207,장편,개봉,미국,"액션,전쟁,드라마",미국,액션,게리 로스,,,,,,,,,
20181122,정사 : 나쁜 시동생,Anatayurusite! Otto no otouto wo yuuwakuaitesimai,2016,20180207,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,네지메 지로,,,,,,,,,
20181101,시아버지:며느리의 간호,Yome no Kango,2016,20180207,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,레이 오자키,,,,,,,,,
20189901,더 포리너,The Foreigner,2017,20180207,장편,개봉,"영국,중국","액션,스릴러",영국,액션,마틴 캠벨,,,,,,,,,
20181102,나쁜 섹스:신입 보험영업,Eigyou ni kita hokenn no eigyouredhi ga sinnjinndattanode keiyaku wo jyoukennni,2016,20180207,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,네지메 지로,,,,,,,,,
20181121,그녀의 속사정,Kanojyo no Naibujijyo,2016,20180207,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,레이 오자키,,,,,,,,,
20177909,밀애 : 사장님의 젊은 아내,,2017,20180206,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,
20177885,교환섹스 : 동생의 여자,,2017,20180206,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,
20180824,젊은 장모,,2017,20180202,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김경훈,20130184,스마일컨텐츠,,,,,,,
20181061,완벽한 망상,Besetment,2016,20180202,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),브래드 더글라스,,,,,,,,,
20180164,패왕화 스페셜 포스,Special Female Force,2016,20180201,장편,개봉,홍콩,액션,홍콩,액션,전국위,,,,,,,,,
20179124,친구 남친 유혹하기,Haujyotyu,2016,20180201,장편,개봉,일본,성인물(에로),일본,성인물(에로),존 류지,,,,,,,,,
20179130,아기돼지 3형제와 쿵푸랜드,The Three Little Pigs and KungFu Land,2017,20180201,장편,개봉,중국,"애니메이션,어드벤처",중국,애니메이션,유위,,,,,,,,,
20179109,성욕처리의 비밀,Secrets of Yuji Road Mimic,2016,20180201,장편,개봉,일본,성인물(에로),일본,성인물(에로),타케호라 테츠야,,,,,,,,,
20179107,선배 남편 내가 가지기,Misoji Onna no Shodo,2016,20180201,장편,개봉,일본,성인물(에로),일본,성인물(에로),긴 류지,,,,,,,,,
20180661,비밀애,Secret Love,2013,20180201,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,노구치 테루오,,,,,,,,,
20179108,변태 치과의사의 특별한 진료,Dental clinic of desire,2016,20180201,장편,개봉,일본,성인물(에로),일본,성인물(에로),카와사키 군지,,,,,,,,,
20179125,미인자매의 뒷이야기,Beautiful sister Sister White Coat,2016,20180201,장편,개봉,일본,성인물(에로),일본,성인물(에로),세키네 카즈요시,,,,,,,,,
20177309,뉴욕 갱스터,NYC Underground,2013,20180201,장편,개봉,미국,"액션,스릴러",미국,액션,제시 테레로,,,,,,,,,
20177984,금의위: 혈지도,Blade of Enforcer,2017,20180201,장편,개봉,중국,액션,중국,액션,시우룬,,,,,,,,,
20166083,천화,A Living Being,2017,20180125,장편,개봉,한국,드라마,한국,드라마,민병국,20138515,(주)맑은시네마,,,,,,,
20176971,처녀 사냥,,2017,20180131,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김태수,20173121,너바나 필름,,,,,,,
20177933,9/11,9/11,2017,20180131,장편,개봉,미국,"액션,드라마",미국,액션,마틴 귀귀,,,,,,,,,
20180826,친구엄마: 그녀의 병간호 (무삭제),,2017,20180131,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20180865,젊은 형수: 형의 여자를 탐하다,,2017,20180131,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20180866,새엄마 2: 그녀의 남자가 되다 (무삭제),,2017,20180131,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20180863,부부교환의 날 2017: 친구의 아내를 탐하다 -무삭제판,,2017,20180131,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20180864,내 이웃의 아내 3,,2017,20180131,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20180791,엄마 애인,,2017,20180129,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,정진호,20176201,모히또필름,,,,,,,
20180553,하고싶은 형수님:형의 선물,Anikinokireina Okusantowatasi,2017,20180126,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,야노 티카라,,,,,,,,,
20180550,외로운 미망인:시아버지와 도련님,Sinkon Miboujin,2017,20180126,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,야노 티카라,,,,,,,,,
20180742,빼앗긴 아내,Wife during the part-time job,2017,20180126,장편,개봉,일본,기타,일본,기타,크왓치,,,,,,,,,
20180567,비밀애:길들여진 유부녀들,Otokodatini Yorokobarerutuma,2017,20180126,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,토미죠 타로,,,,,,,,,
20180551,밀애:어린 새엄마,Mougamanndekinai! Giri no musuko ni yokujyousurunannte,2016,20180126,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,네지메 지로,,,,,,,,,
20180552,근친의 사랑3:양아버지,Heya ni kakusiteoita eroDVD wo gimusume ga katte ni miteirutokoro wo mokugekisitesimai,2016,20180126,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,네지메 지로,,,,,,,,,
20177366,프로젝트 메자 ,Meza,2017,20180125,장편,개봉,캐나다,"액션,SF",캐나다,액션,제임스 마크,,,,,,,,,
20177727,팜스윙스 스와핑클럽,PALM SWINGS,2017,20180125,장편,개봉,미국,"코미디,멜로/로맨스,드라마",미국,코미디,션 회쓰리,,,,,,,,,
20175736,하우스 오브 데스,Intruders,2015,20180125,장편,개봉,미국,"공포(호러),스릴러,드라마",미국,공포(호러),애덤 쉰들러,,,,,,,,,
20173404,콜로니: 인류 최후의 날,Somnus,2016,20180125,장편,개봉,영국,"어드벤처,SF,스릴러",영국,어드벤처,크리스 리딩,,,,,,,,,
20180042,착한 엄마 (무삭제),,2017,20180125,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20176849,정사 : 착한 며느리들,,2017,20180125,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김부곤,20161021,(주)영화사가을,,,,,,,
20176647,장난치는 관능천사,Mischief angel disorder figure seven change,2016,20180125,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20176648,자꾸 열리는 검은 속옷,Black underwear woman lustful red nectar,2016,20180125,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20180549,어린 BJ 와이프,Woman in the Box,2017,20180125,장편,개봉,일본,기타,일본,기타,,,,,,,,,,
20176646,아들의 미인 여교사,Shikiyokujyo,2016,20180125,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20177164,숨바꼭질: 겟 아웃,Darkroom,2014,20180125,장편,개봉,미국,"스릴러,공포(호러)",미국,스릴러,브릿 네이피어,,,,,,,,,
20176629,뺏고 싶은 형수,Wanna Fuck with Sister-in-Law Who Looks Very Dirty,2016,20180125,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20180041,부부교환섹스 2 (무삭제),,2017,20180125,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,
20180582,보험 설계사의 은밀한 영업,Temptation of insurance salesperson,2017,20180125,장편,개봉,일본,드라마,일본,드라마,크왓치,,,,,,,,,
20180583,강제로 당하는 새엄마,New wife has flirtation,2017,20180125,장편,개봉,일본,드라마,일본,드라마,크왓치,,,,,,,,,
20180381,엘에이 문라이트,The Night is Young,2015,20180124,장편,개봉,미국,"코미디,멜로/로맨스",미국,코미디,,,,,,,,,,
20176970,어린 형수 3 - 무삭제판 ,,2017,20180124,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최우성,20158088,핵존슨,,,,,,,
20180365,레이크피어2: 더 스웜프,The Everglades Killings,2016,20180124,장편,개봉,미국,공포(호러),미국,공포(호러),,,,,,,,,,
20172165,딸의 친구 2 - 무삭제판,,2017,20180124,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,계장혁,20169329,(주)컨텐츠 빌리지,,,,,,,
20180142,전망 좋은 섹스-감독판,,2017,20180124,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,
20180364,퀸 크랩,Queen Crab,2015,20180123,장편,개봉,미국,SF,미국,SF,브렛 파이퍼,,,,,,,,,
20172963,착한 형수 2 무삭제,,2017,20180123,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,곽영근,20154628,(주)영화사 사계절,,,,,,,
20180021,젊은 아내: 남편 교환의 날 (무삭제),,2017,20180122,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이진,20112175,(주)소나무픽쳐스,,,,,,,
20180081,허락받은 불륜섹스,oxtutoni bareta,2016,20180119,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카신 아츠코,,,,,,,,,
20180061,욕구불만녀:많이 쌓였어요,Donarino syuhu,2016,20180119,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,토미 타로,,,,,,,,,
20180062,아내의 불륜:아이를 낳고 싶어요,Otonojyousi,2015,20180119,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,,,,,,,,,
20189424,쾌락 도우미 무삭제,,2017,20180118,장편,개봉,한국,,한국,,김재승,20126395,노바엔터테인먼트 ,,,,,,,
20178971,친구엄마 : 섹스 하던 날,,2017,20180118,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,
20177886,정사 : 시아버지와 도련님,,2017,20180118,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,
20176630,유니폼을 벗은 관리인,Old Janitor Woman in Mansion 2,2017,20180118,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20176649,영화관에서 당하는 여자들,Women who are touched in theater,2016,20180118,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20176763,앤트로포이드,Anthropoid,2016,20180118,장편,개봉,"영국,체코,프랑스","스릴러,전쟁",영국,스릴러,숀 엘리스,,,,,,,,,
20177912,새엄마는 전여친,,2017,20180118,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,
20176650,빨간사과와 거유녀,Nasty big tits wife's white sun dream,2016,20180118,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20189481,비밀정사 : 작은엄마,,2017,20180118,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,
20176631,남편보다 젊은 남자,One-Time-Only Affair 15,2016,20180118,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20180044,사촌여동생 무삭제판,,2017,20180117,장편,개봉,한국,,한국,,양호열,20174321,케이제이픽처스,,,,,,,
20189862,감금의 시간 2 무삭제,,2017,20180117,장편,개봉,한국,코미디,한국,코미디,김대성,20136715,(주)영화사히트,,,,,,,
20189722,연변 아가씨의 맛섹사 - 감독판,,2017,20180117,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,
