movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,companys/0/companyCd,companys/0/companyNm,companys/1/companyCd,companys/1/companyNm,directors/1/peopleNm,companys/2/companyCd,companys/2/companyNm,companys/3/companyCd,companys/3/companyNm,directors/2/peopleNm,directors/3/peopleNm
20174007,내 삼촌의 아내: 내 여자가 되던 날 (무삭제),,2017,20170926,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이진,20112175,(주)소나무픽쳐스,,,,,,,,,
20173551,라 보엠,La Boheme,2016,20171008,장편,개봉,독일,공연,독일,공연,지안드레아 노세다,,,,,,,,,,,
20173434,이사온 부부스와핑,Insulted plump and beautiful wife,2016,20171002,장편,개봉,일본,성인물(에로),일본,성인물(에로),드래곤 니시카와,,,,,,,,,,,
20173452,욕정 가정부의 엉덩이,Married made,2016,20171002,장편,개봉,일본,성인물(에로),일본,성인물(에로),타케호라 테츠야,,,,,,,,,,,
20173433,아내를 빌려준 날,Loaned wife,2016,20171002,장편,개봉,일본,성인물(에로),일본,성인물(에로),드래곤 니시카와,,,,,,,,,,,
20178621,로봇 사용설명서,"OMG, I'm a Robot",2016,20171002,장편,개봉,이스라엘,"액션,코미디",이스라엘,액션,탈 골드버그,,,,,갈 젤레즈니악,,,,,,
20173432,누드모델 리사와 오빠,Sex with my son's wife,2016,20171002,장편,개봉,일본,성인물(에로),일본,성인물(에로),카와이 켄지,,,,,,,,,,,
20172322,현장법사: 서유기의 시작,Xuan Zang,2016,20170921,장편,개봉,중국,"어드벤처,드라마",중국,어드벤처,곽건기,,,,,,,,,,,
20173430,현상금 사냥꾼,The Timber,2015,20170921,장편,개봉,미국,"서부극(웨스턴),액션,어드벤처",미국,서부극(웨스턴),안소니 오브라이언,,,,,,,,,,,
20178821,가루지기: 변강쇠 더 비기닝 - 무삭제판,,2017,20170921,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,정진호,20169329,(주)컨텐츠 빌리지,,,,,,,,,
20171984,시아버지와 두 며느리 무삭제판,,2016,20170921,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20173093,뱀파이어 그녀들,Vampyres,2016,20170921,장편,개봉,스페인,"공포(호러),멜로/로맨스",스페인,공포(호러),빅토르 마텔라노,,,,,,,,,,,
20171985,내 삼촌의 여자 무삭제판,,2016,20170921,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20173490,야한여친,,2017,20170920,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,박범수,20063099,(주)케이알씨지,,,,,,,,,
20173610,착한 형수 : 뜨거운 유혹,,2017,20170919,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021,(주)영화사가을,,,,,,,,,
20172403,동창회의 목적 2,,2016,20170919,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,성우진,20141397,영화사 인연,,,,,,,,,
20172682,두근두근,,2017,20170918,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,노진수,20175421,(주)플랜오십일,,,,,,,,,
20172184,가라데로 죽여라,KARATE KILL,2016,20170918,장편,개봉,일본,액션,일본,액션,미츠타케 쿠란도,,,,,,,,,,,
20173453,가부키쵸 육체 마사지,Good looking Massagers in Kabukicho,2016,20171002,장편,개봉,일본,성인물(에로),일본,성인물(에로),카타오카 나루오,,,,,,,,,,,
20173091,처음엔 다 그래,,2017,20170914,장편,개봉,한국,,한국,,박선재,20175701,컨버전스티비,,,,,,,,,
20171665,수어사이드 쇼,This is Your Death,2017,20170914,장편,개봉,미국,드라마,미국,드라마,지안카를로 에스포지토,,,,,,,,,,,
20171282,섹스트립,The sex trip,2016,20170914,장편,개봉,미국,코미디,미국,코미디,,,,,,,,,,,,
20173231,기묘: 비밀의 집,The suffering,2016,20170914,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),,,,,,,,,,,,
20171764,그녀의 깊은 정사-감독판,,2017,20170914,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,이전,20063099,(주)케이알씨지,,,,,,,,,
20173077,킹 아서: 엑스칼리버의 부활,King Arthur : Excalibur Rising,2017,20170914,장편,개봉,미국,액션,미국,액션,안토니 스미스,,,,,,,,,,,
20173035,올래?! 천사들의 도시편,,2017,20170913,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,노승탁,20141403,(주)제이에이와이이엔터테인먼트,,,,,,,,,
20173230,충격 여성 수용소: 섹스스캔들,confidential Ward Area88,2015,20170912,장편,개봉,일본,,일본,,,,,,,,,,,,,
20170702,아스널: 리로디드,Arsenal,2017,20170912,장편,개봉,미국,"범죄,스릴러",미국,범죄,스티븐 C. 밀러,,,,,,,,,,,
20173075,자매의 사정,,2017,20170912,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,윤채아,20173662,에이원 미디어,,,유남선,,,,,,
20173076,여직원들 사무실 교환섹스,,2017,20170912,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,윤채아,20173662,에이원 미디어,,,,,,,,,
20173034,여의사의 은밀한 치료,,2017,20170912,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,윤채아,20173662,에이원 미디어,,,유남선,,,,,,
20172187,젊은 형수: 참을 수 없는 맛-감독판,,2017,20170911,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,박은수,20063099,(주)케이알씨지,,,,,,,,,
20172509,6 웨이 투 다이,6 Ways To Die,2015,20170905,장편,개봉,미국,"액션,스릴러",미국,액션,나딤 사우마,,,,,,,,,,,
20171023,좀비 헌터,ZOMBIES,2017,20170908,장편,개봉,미국,"액션,공포(호러)",미국,액션,하미드 토라브푸르,,,,,,,,,,,
20171512,돌로레스,Dolores,2016,20170908,장편,개봉,독일,"판타지,스릴러",독일,판타지,마이클 로젤,,,,,,,,,,,
20171487,늑대소녀,Little Dead Rotting Hood,2016,20170908,장편,개봉,미국,공포(호러),미국,공포(호러),자레드 콘,,,,,,,,,,,
20172471,처제의 속사정,,2017,20170907,장편,개봉,한국,,한국,,최석원,20100142,(주)씨맥스커뮤니케이션즈,,,,,,,,,
20172467,데드 웨스트,Dead West ,2010,20170907,장편,개봉,미국,"액션,공포(호러),서부극(웨스턴)",미국,액션,,,,,,,,,,,,
20172202,친구부부 : 욕망의 스와핑 무삭제,,2016,20170907,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상우,20160321,대호필름,20154628,(주)영화사 사계절,,,,,,,
20172902,형님아내3감독판(아랫집 부인) ,,2016,20170906,장편,개봉,한국,,한국,,이돌,20168469,이돌영화사,,,,,,,,,
20172043,시수옥:감금된 소녀들 파트1,CORPSE PRISON PART1,2017,20170906,장편,개봉,일본,"공포(호러),스릴러",일본,공포(호러),조조 히데오,,,,,,,,,,,
20172526,토일렛,,2017,20170905,장편,개봉,한국,스릴러,한국,스릴러,이상훈,20174081,(주)오예스,,,,,,,,,
20172664,외계 대 침공 ,The Quiet Hour,2015,20170905,장편,개봉,영국,"드라마,스릴러,SF",영국,드라마,,,,,,,,,,,,
20172665,바람난 아내,,2017,20170905,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,이민,20063099,(주)케이알씨지,,,,,,,,,
20170173,헤드샷,HEADSHOT,2016,20170901,장편,개봉,인도네시아,"액션,드라마,스릴러",인도네시아,액션,키모 스탐보엘,,,,,티모 타잔토,,,,,,
20171026,다이하드 스왓,Gridlocked,2015,20170901,장편,개봉,캐나다,액션,캐나다,액션,앨런 웅거,,,,,,,,,,,
20170026,연상녀들 : 내가 가르쳐 줄게,,2017,20170905,장편,개봉,한국,기타,한국,기타,이리단,20161021,(주)영화사가을,,,,,,,,,
20172527,원 나이트 스탠드 - 찢어진 웨딩드레스,Broken Vows,2016,20170911,장편,개봉,미국,"스릴러,미스터리,드라마",미국,스릴러,브람 코펜스,,,,,,,,,,,
20179669,신어우동,,2017,20170921,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김태수,20173121,너바나 필름,,,,,,,,,
20173552,키드냅 시티,Kidnap Capital,2016,20170928,장편,개봉,캐나다,"드라마,범죄",캐나다,드라마,필립 로드리게즈,,,,,,,,,,,
20171711,작쩐,Foolish Plan,2016,20170928,장편,개봉,중국,"액션,코미디",중국,액션,삼도,,,,,,,,,,,
20171480,여대생의 오일마사지,The mixed collage girl who was framed with erotic massage,2016,20170928,장편,개봉,일본,성인물(에로),일본,성인물(에로),키무라 켄지,,,,,,,,,,,
20173475,스노우 비스트,Snowbeast,2011,20170928,장편,개봉,미국,"공포(호러),SF",미국,공포(호러),브라이언 브로우,,,,,,,,,,,
20173555,몽키킹 VS 구미호 대결전,Seven Fights with Nine Tail Fox,2016,20170928,장편,개봉,중국,"액션,판타지,코미디",중국,액션,메이 천,,,,,,,,,,,
20111962,립 이어 : 자학의 성,Leap Year,2010,20170928,장편,개봉,프랑스,"드라마,멜로/로맨스",프랑스,드라마,마이클 로우,,,,,,,,,,,
20171479,두 커플의 정사,Kamen couple,2017,20170928,장편,개봉,일본,성인물(에로),일본,성인물(에로),산토 루시아,,,,,,,,,,,
20173542,동거:친구의 여자친구,,2017,20170928,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,안금성,20173461,윤스,,,,,,,,,
20173524,더 킬러,Evil That Men Do,2015,20170928,장편,개봉,스페인,"스릴러,범죄",스페인,스릴러,라몬 테르멘스,,,,,,,,,,,
20174333,더 벙커: 프로젝트 12,Project12: The Bunker,2016,20170928,장편,개봉,스페인,"액션,어드벤처",스페인,액션,하이메 팔레로,,,,,,,,,,,
20164888,해피 버스데이,Birthday Card,2016,20170928,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마,요시다 야스히로,,,,,,,,,,,
20172627,리틀 프린세스 소피아 : 신비한 섬,Sofia the First: The Mystic Isles,2017,20170928,장편,개봉,미국,"애니메이션,어드벤처,가족,판타지,뮤지컬",미국,애니메이션,제이미 미첼,,,,,,,,,,,
20160703,"좋아해, 너를",Their Distance,2015,20170914,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마,이마이즈미 리키야,,,,,,,,,,,
20172964,이웃집 스타,Star Nextdoor,2017,20170921,장편,개봉,한국,코미디,한국,코미디,김성욱,20160161,(주)컬처캡코리아,,,,,,,,,
20171486,육체영업의 꽃,Sales lady taking a contract with a body 2,2016,20170926,장편,개봉,일본,성인물(에로),일본,성인물(에로),모치나가 히토시,,,,,,,,,,,
20171478,오르가즘 마사지,3 mature ladies's trip Episode2,2016,20170926,장편,개봉,일본,성인물(에로),일본,성인물(에로),키무라 켄지,,,,,,,,,,,
20173033,교주전: 천공의 눈,LEGEND OF THE NAGA PEARLS,2017,20170921,장편,개봉,중국,"판타지,액션,멜로/로맨스",중국,판타지,양뢰,,,,,,,,,,,
20173839,볼케이노 2017,Airplane VS. Volcano,2015,20170925,장편,개봉,미국,"SF,스릴러",미국,SF,제임스 콘델릭,,,,,,,,,,,
20172943,드론: 미래전쟁,Drones,2013,20170907,장편,개봉,미국,"전쟁,액션",미국,전쟁,릭 로젠탈,,,,,,,,,,,
20173303,데몬: 악령의 저주,Demon Legacy,2014,20170916,장편,개봉,캐나다,공포(호러),캐나다,공포(호러),란드 보슬러,,,,,,,,,,,
20173474,더 라스트: 최후의 날,Chrysalis,2014,20170916,장편,개봉,미국,"스릴러,드라마",미국,스릴러,존 클레인,,,,,,,,,,,
20173725,침묵살인,Therapy,2016,20170920,장편,개봉,프랑스,"스릴러,드라마",프랑스,스릴러,나단 엠브로시오니,,,,,,,,,,,
20173664,시간을 달려서,Ventoux,2015,20170922,장편,개봉,네덜란드,"코미디,드라마",네덜란드,코미디,니콜 반 킬스돈크,,,,,,,,,,,
20177761,오즈: 신기한 마법가루,Urfin and His Wooden Soldiers,2017,20170720,장편,개봉,러시아,"애니메이션,어드벤처,가족",러시아,애니메이션,블라디미르 토로프킨,,,,,,,,,,,
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,OCTONAUTS Season4,2017,20170601,장편,개봉,영국,"애니메이션,어드벤처",영국,애니메이션,다라 오코넬,,,,,,,,,,,
20160448,붉은 거북,The Red Turtle ,2016,20170311,장편,개봉,"프랑스,일본,벨기에","애니메이션,판타지",프랑스,애니메이션,미카엘 두독 드 비트,,,,,,,,,,,
20172008,엄마친구 딸 무삭제판,,2016,20170921,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20172609,여선생,,2017,20170921,장편,개봉,한국,코미디,한국,코미디,김대성,20136715,(주)영화사히트,,,,,,,,,
20173493,콜 오브 듀티: 라스트 워,Beyond the call to Duty,2016,20170921,장편,개봉,미국,액션,미국,액션,알렉산다르 이비치크,,,,,,,,,,,
20171485,출장마사지사 꼬시기,Can I Fuck with Female Massager at Provincial Cities? 8,2016,20170921,장편,개봉,일본,성인물(에로),일본,성인물(에로),다케다 히데오,,,,,,,,,,,
20171475,육체로 따낸 계약,Sales lady taking a contract with a body,2016,20170921,장편,개봉,일본,성인물(에로),일본,성인물(에로),드래곤 니시카와,,,,,,,,,,,
20171476,욕정에 무너진 새엄마,Sex with my step mother Waka Komatsuzaki,2016,20170921,장편,개봉,일본,성인물(에로),일본,성인물(에로),카리노나 마이,,,,,,,,,,,
20173389,신몽키킹: 여인천국,The Land of Many Perfumes,2017,20170921,장편,개봉,중국,"판타지,액션",중국,판타지,메이 천,,,,,,,,,,,
20178669,케이지 다이브,Cage Dive,2017,20170921,장편,개봉,호주,"드라마,공포(호러)",호주,드라마,제럴드 라시오나토,,,,,,,,,,,
20168241,잃어버린 도시 Z,The Lost City Of Z,2016,20170921,장편,개봉,미국,"액션,어드벤처,드라마",미국,액션,제임스 그레이,,,,,,,,,,,
20178348,빌로우 허,Below Her Mouth,2016,20170921,장편,개봉,캐나다,드라마,캐나다,드라마,에이프릴 뮬렌,,,,,,,,,,,
20171405,데이빗 린치: 아트 라이프,David Lynch: The Art Life ,2016,20170921,장편,개봉,미국,다큐멘터리,미국,다큐멘터리,존 구옌,,,,,릭 반즈,,,,,올리비아 니르고르-홀름,
20173727,왜곡:저주받은 공간,Yugami,2015,20170920,장편,개봉,일본,"공포(호러),드라마",일본,공포(호러),다이치로 나츠메,,,,,,,,,,,
20173733,비밀섹스:굶주린 아내의 일탈,Suriruwo ajiwaujyousi,2017,20170920,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,타카하시 오사무,,,,,,,,,,,
20173726,망자의 지정석,Kowabana-2,2015,20170920,장편,개봉,일본,"공포(호러),드라마",일본,공포(호러),요코야마 카즈히로,,,,,,,,,,,
20173751,관음:아내의 꽃잎,Rentaru tuma2,2016,20170920,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,토미죠 타로,,,,,,,,,,,
20171850,내 여자의 엄마(무삭제),,2016,20170821,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,석영오,,,,,,,,,,,
20171477,식탁에서 유혹하는 유부녀들,The married woman who came to the company's house strangely gets sexy gestures as he is seducing me,2016,20170919,장편,개봉,일본,성인물(에로),일본,성인물(에로),키무라 켄지,,,,,,,,,,,
20171484,빨간치마의 단지처-육식계,Super carnivorous complex estate wife,2016,20170919,장편,개봉,일본,성인물(에로),일본,성인물(에로),드래곤 니시카와,,,,,,,,,,,
20173629,오르가즘 레슨 하드코어편,BONDAGE LESSONS OF LOVE EPISODE 2,2015,20170915,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,타카하라 히데카즈,,,,,,,,,,,
20173553,오르가즘 레슨 페티쉬편,BONDAGE LESSONS OF LOVE EPISODE 1,2015,20170915,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,타카하라 히데카즈,,,,,,,,,,,
20173554,리얼다큐 섹스실전강좌,AD LIB SEX of AV ACTOR,2015,20170916,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,타카하라 히데카즈,,,,,,,,,,,
20176717,뮤지컬 쉬 러브즈 미,She Loves Me,2016,20170706,장편,개봉,미국,공연,미국,공연,토드 하이메스,,,,,,,,,,,
20172507,근거리 연애,Close Range Love,2014,20170910,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,쿠마자와 나오토,,,,,,,,,,,
20173098,3분 파트너-무삭제,,2017,20170915,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박주영,20130184,스마일컨텐츠,,,,,,,,,
20168806,해결사,The Liquidator,2015,20170914,장편,개봉,카자흐스탄,"액션,스릴러",카자흐스탄,액션,아칸 사타예브,,,,,,,,,,,
20171472,풍만한 육체간호,Back care,2016,20170914,장편,개봉,일본,성인물(에로),일본,성인물(에로),하마니시 히카리,,,,,,,,,,,
20171544,퍼스트 킹 왕의 탄생,THE GAELIC KING,2017,20170914,장편,개봉,영국,"판타지,액션,어드벤처",영국,판타지,필립 토드,,,,,,,,,,,
20178324,초능력자 제레미,A Better Place,2016,20170914,장편,개봉,미국,"드라마,판타지",미국,드라마,데니스 호,,,,,,,,,,,
20171483,음란한 거유 새엄마,Sex with my step mother Hikaru Wakabayashi,2016,20170914,장편,개봉,일본,성인물(에로),일본,성인물(에로),카리노나 마이,,,,,,,,,,,
20171482,아내의 불륜고백,Wakaduma-no-kokuhaku,2016,20170914,장편,개봉,일본,성인물(에로),일본,성인물(에로),긴 류지,,,,,,,,,,,
20176201,더 서클,The Circle,2017,20170622,장편,개봉,미국,"드라마,SF,스릴러",미국,드라마,제임스 폰솔트,,,,,,,,,,,
20171473,누나를 사랑한 동생,Bonds of sister-in-law,2017,20170914,장편,개봉,일본,성인물(에로),일본,성인물(에로),카와사키 군지,,,,,,,,,,,
20170302,윈드 리버,Wind River,2016,20170914,장편,개봉,"미국,영국,캐나다","액션,스릴러",미국,액션,테일러 쉐리던,,,,,,,,,,,
