movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,companys/0/companyCd,companys/0/companyNm,directors/1/peopleNm,directors/2/peopleNm,directors/3/peopleNm,companys/1/companyCd,companys/1/companyNm,companys/2/companyCd,companys/2/companyNm,companys/3/companyCd,companys/3/companyNm
20156824,아마데우스 감독판,Amadeus Director's Cut,1984,20151029,장편,개봉,미국,드라마,미국,드라마,밀로스 포만,,,,,,,,,,,
20157147,힙스터: 안개의 덫,Hipster,2014,20151021,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,강명진,20139957,(주)마부엔터테인먼트,,,,,,,,,
20156089,음탕한 유부녀의 수첩,Of Mariko a notebook is special,2014,20151021,장편,개봉,일본,성인물(에로),일본,성인물(에로),이시카와 히토시,,,,,,,,,,,
20145203,리틀 포레스트: 여름과 가을,Little Forest: Summer & Autumn,2014,20150212,장편,개봉,일본,드라마,일본,드라마,모리 준이치,,,,,,,,,,,
20145042,스틸 앨리스,Still Alice,2014,20150429,장편,개봉,미국,드라마,미국,드라마,리처드 글랫저,,,워시 웨스트모어랜드,,,,,,,,
20156673,밀애 : 과외선생님과의 비밀 정사,Sexy Tutor,2007,20151017,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),오타니 야스유키,,,,,,,,,,,
20156944,스카이아크: 지구 최후의 날,Battle for Skyark,2015,20151028,장편,개봉,미국,"액션,어드벤처,SF",미국,액션,사이먼 홍,,,,,,,,,,,
20155276,챔피언 프로그램,The Program,2015,20151028,장편,개봉,"영국,프랑스",드라마,영국,드라마,스티븐 프리어스,,,,,,,,,,,
20152745,맨 프롬 UNCLE,The Man From U.N.C.L.E.,2015,20151028,장편,개봉,미국,"액션,어드벤처,코미디",미국,액션,가이 리치,,,,,,,,,,,
20157063,섹스천국 일본,Akai tejyou shikeisyu saori,2004,20151026,장편,개봉,일본,"멜로/로맨스,드라마,액션",일본,멜로/로맨스,토모마츠 나오유키,,,,,,,,,,,
20152870,에스엠타운 더 스테이지,SMTOWN THE STAGE,2015,20150813,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,배성상,20139236,(주)에스엠 컬처앤콘텐츠,,,,,,,,,
20142624,창백한 얼굴들,On The White Planet,2014,20150910,장편,개봉,한국,애니메이션,한국,애니메이션,허범욱,20100572,한국영화아카데미,,,,,,,,,
20158722,시럽,Syrup,2013,20151015,장편,개봉,미국,"코미디,드라마,멜로/로맨스",미국,코미디,아람 라파포트,,,,,,,,,,,
20152807,수호지-무림호걸 이운,,2014,20151015,장편,개봉,중국,"액션,사극",중국,액션,류신의,,,,,,,,,,,
20088656,어론 인 더 다크2 : 마녀사냥꾼,Alone in the Dark II ,2008,20151014,장편,개봉,독일,"판타지,공포(호러),스릴러",독일,판타지,마이클 로쉬,,,피터 쉬어러,,,,,,,,
20156945,터키탕:섹시한 알바생,Sweet scandal Gekisya! Soapland Kouza,1992,20151023,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,무로가 아츠시,,,,,,,,,,,
20154161,노블,Noble,2014,20151001,장편,개봉,"영국,베트남",드라마,영국,드라마,스티븐 브래들리,,,,,,,,,,,
20151962,블러바드,Boulevard,2014,20150813,장편,개봉,미국,드라마,미국,드라마,디토 몬티엘,,,,,,,,,,,
20155021,파우스트,Faust,2015,20150909,장편,개봉,프랑스,공연,프랑스,공연,장-루이 마르티노티,,,,,,,,,,,
20156961,더 홈즈맨,The Homesman,2014,20151008,장편,개봉,"프랑스,미국","드라마,서부극(웨스턴)",프랑스,드라마,토미 리 존스,,,,,,,,,,,
20155282,미스터 레오스 카락스,Mr. X,2014,20151008,장편,개봉,프랑스,다큐멘터리,프랑스,다큐멘터리,테사 루이즈-살로메,,,,,,,,,,,
20155322,라이엇 클럽,The Riot Club,2014,20151022,장편,개봉,영국,드라마,영국,드라마,론 쉐르픽,,,,,,,,,,,
20158949,싱 오버 미,Sing over Me,2014,20150924,장편,개봉,미국,다큐멘터리,미국,다큐멘터리,제이콥 카인드버그,,,,,,,,,,,
20154732,피케이: 별에서 온 얼간이 감독판,PK,2014,20150903,장편,개봉,인도,"코미디,드라마",인도,코미디,라즈쿠마르 히라니,,,,,,,,,,,
20155057,온리 유,Only You,2015,20151015,장편,개봉,중국,"멜로/로맨스,코미디",중국,멜로/로맨스,장하오,,,,,,,,,,,
20156674,정사2015,Skyler,2012,20151021,장편,개봉,미국,"멜로/로맨스,스릴러",미국,멜로/로맨스,클레넷 버디-로즈,,,,,,,,,,,
20156808,헤이라이드: 죽음의 마을,Hayride 2,2015,20151022,장편,개봉,미국,"공포(호러),액션",미국,공포(호러),테론 R. 팔슨즈,,,,,,,,,,,
20155547,슬리핑 위드 아더 피플,Sleeping With Other People,2014,20151022,장편,개봉,미국,"코미디,멜로/로맨스",미국,코미디,레슬리 헤드랜드,,,,,,,,,,,
20158702,노크 노크,Knock Knock,2015,20151022,장편,개봉,"미국,칠레",스릴러,미국,스릴러,일라이 로스,,,,,,,,,,,
20156090,쫄깃한 양다리정사,Married woman dual base,2014,20151021,장편,개봉,일본,성인물(에로),일본,성인물(에로),카네다 사토시,,,,,,,,,,,
20156091,욕정의 훔쳐보기,The case file of Beautiful mature woman,2014,20151021,장편,개봉,일본,성인물(에로),일본,성인물(에로),하세가와 쿠니히로,,,,,,,,,,,
20142623,화산고래,Crimson Whale,2014,20150910,장편,개봉,한국,애니메이션,한국,애니메이션,박혜미,20100572,한국영화아카데미,,,,,,,,,
20156242,환타스틱 러브짐: 전쟁 같은 사랑,,2015,20151008,장편,개봉,한국,코미디,한국,코미디,한우진,20157668,웃기시네,,,,,,,,,
20155225,애프터이미지,Afterimages,2014,20151006,장편,개봉,싱가포르,공포(호러),싱가포르,공포(호러),토니 컨,,,,,,,,,,,
20155534,저주받은 집,Echoes,2014,20151019,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),닐스 팀,,,,,,,,,,,
20141085,한 번 더 해피엔딩,The Rewrite,2014,20150408,장편,개봉,미국,"멜로/로맨스,코미디",미국,멜로/로맨스,마크 로렌스,,,,,,,,,,,
20141962,이미테이션 게임,The Imitation Game,2014,20150217,장편,개봉,영국,"드라마,스릴러",영국,드라마,모튼 틸덤,,,,,,,,,,,
20149710,미친 줄리아,Julia,2014,20151012,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),매튜 A. 브라운,,,,,,,,,,,
20155668,나이트 비포,The Night Before,2015,20151001,장편,개봉,미국,코미디,미국,코미디,케니 영,,,,,,,,,,,
20156637,순결상실,Aidorei syojyo no harawata,2004,20151016,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카이즈 아키히코,,,,,,,,,,,
20156553,비밀,Circle of Atonement,2015,20151015,장편,개봉,한국,"미스터리,드라마",한국,미스터리,박은경,20100414,영화사 도로시(주),이동하,,,20141158,(주)에스에이치기획,,,,
20149259,막걸스,Makgeolli Girls,2013,20150521,장편,개봉,한국,코미디,한국,코미디,김기영,20111258,(주)한국시나리오작가영상제작단,,,,,,,,,
20156390,데스가즘,Deathgasm,2015,20151015,장편,개봉,뉴질랜드,"공포(호러),코미디",뉴질랜드,공포(호러),제이슨 레이 하우덴,,,,,,,,,,,
20154740,맛2,Taste2,2015,20150902,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,경석호,20141397,영화사 인연,,,,,,,,,
20156085,육체의 결합 - 100일의 사랑,Forbidden love,2013,20151014,장편,개봉,일본,성인물(에로),일본,성인물(에로),이마오카 신지,,,,,,,,,,,
20155491,아내의 애인,My Wife's Lover,2015,20151008,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,소영환,20154628,(주)영화사 사계절,,,,,,,,,
20154203,친구 엄마,MY FRIEND'S MOTHER,2006,20150829,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,카타오카 슈지,,,,,,,,,,,
20153201,트랜스포터: 리퓰드,The Transporter Refueled,2015,20151015,장편,개봉,"프랑스,중국","액션,범죄,스릴러",프랑스,액션,카밀 들라마레,,,,,,,,,,,
20155562,아델라인 : 멈춰진 시간,The Age of Adaline,2015,20151015,장편,개봉,미국,"판타지,멜로/로맨스",미국,판타지,리 톨랜드 크리거,,,,,,,,,,,
20156086,육체가 아는 관계,Her mother Sepia warmth,2013,20151014,장편,개봉,일본,성인물(에로),일본,성인물(에로),이시노 쇼세이,,,,,,,,,,,
20156087,유부녀 가정부의 정사,Married woman cleaning lady,2013,20151014,장편,개봉,일본,성인물(에로),일본,성인물(에로),아즈마 지로,,,,,,,,,,,
20155639,더 비지트,The Visit,2015,20151015,장편,개봉,미국,"스릴러,공포(호러)",미국,스릴러,M. 나이트 샤말란,,,,,,,,,,,
20156088,남편에게만은 알리지마,Secret of the wife whom I do not want to be known to a husband,2013,20151014,장편,개봉,일본,성인물(에로),일본,성인물(에로),이시카와 히토시,,,,,,,,,,,
20154807,"그녀, 잉그리드 버그만",Ingrid Bergman: In Her Own Words,2015,20151015,장편,개봉,스웨덴,다큐멘터리,스웨덴,다큐멘터리,스티그 비요크만,,,,,,,,,,,
20156084,강한건 당신의 키스 -체취,Bride of the farmhouse I want to meet you,2015,20151014,장편,개봉,일본,성인물(에로),일본,성인물(에로),에모토 토시로,,,,,,,,,,,
20156518,글래머 여선생의 야한 수업,Jissyaban maicchingu machiko seinei Viva! Momokachan!,2008,20151014,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나니와 텐카쿠,,,,,,,,,,,
20156517,가정교사의 위험한 방문,Jissyaban maicchingu machiko seinei Go! Go! kateihoumon,2007,20151013,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나니와 텐카쿠,,,,,,,,,,,
20155583,좀비버,Zombeavers,2014,20150924,장편,개봉,미국,"공포(호러),코미디",미국,공포(호러),조던 루빈,,,,,,,,,,,
20155584,나를 찾아봐,We are still Here,2015,20150924,장편,개봉,미국,공포(호러),미국,공포(호러),테드 게오게간,,,,,,,,,,,
20155344,히 후 데어,He Who Dares,2014,20151012,장편,개봉,영국,액션,영국,액션,폴 탠터,,,,,,,,,,,
20156405,그녀의 섹스 테크닉,Helper Skelter,2013,20151012,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,코시자카 야스시,,,,,,,,,,,
20144507,빅 아이즈,Big Eyes,2014,20150128,장편,개봉,미국,드라마,미국,드라마,팀 버튼,,,,,,,,,,,
20156101,비비안 마이어를 찾아서,Finding Vivian Maier,2013,20150430,장편,개봉,미국,다큐멘터리,미국,다큐멘터리,존 말루프,,,찰리 시스켈,,,,,,,,
20151901,디올 앤 아이,Dior and I,2014,20150806,장편,개봉,프랑스,다큐멘터리,프랑스,다큐멘터리,프레드릭 청,,,,,,,,,,,
20156103,고스트보트,Ghostboat,2014,20151008,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),맷 로프그렌,,,,,,,,,,,
20155222,호프 로스트,Hope Lost,2015,20151008,장편,개봉,이탈리아,스릴러,이탈리아,스릴러,데이빗 페트루치,,,,,,,,,,,
20155804,음란한 화상 무삭제판,Housekeeper was prying,2012,20151008,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,쿠니사와 미노루,,,,,,,,,,,
20141610,영도,Shadow Island,2014,20150910,장편,개봉,한국,"드라마,범죄,미스터리",한국,드라마,손승웅,20157408,브릿지 프로덕션,,,,,,,,,
20153681,이메지네룸,Imaginaerum,2012,20151008,장편,개봉,"핀란드,캐나다","드라마,판타지,뮤지컬",핀란드,드라마,스토브 하르유,,,,,,,,,,,
20156223,유부녀:납치감금,Kankin toubou,1992,20151008,장편,개봉,일본,"멜로/로맨스,액션",일본,멜로/로맨스,쿠와하라 마사히데,,,,,,,,,,,
20154805,슬로우 웨스트,Slow West,2015,20151008,장편,개봉,"영국,뉴질랜드","액션,스릴러,서부극(웨스턴)",영국,액션,존 맥클린,,,,,,,,,,,
20151383,마션,The Martian ,2015,20151008,장편,개봉,미국,"액션,어드벤처,SF",미국,액션,리들리 스콧,,,,,,,,,,,
20155272,러브 인 프로방스,My Summer in Provence,2014,20151008,장편,개봉,프랑스,드라마,프랑스,드라마,로젤린 보쉬,,,,,,,,,,,
20153682,"라이크 선데이, 라이크 레인","Like Sunday, Like Rain",2014,20151007,장편,개봉,미국,드라마,미국,드라마,프랭크 웨일리,,,,,,,,,,,
20156222,농염한 인어공주,Erokichi sanpei zenra ningyodensetsu no nazo,2003,20151007,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,쿠로사바 아키라,,,,,,,,,,,
20155991,완벽한 파트너,Terumae alien,2012,20151005,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,코시자카 야스시,,,,,,,,,,,
20155022,드래곤볼 Z : 부활의 F,Dragon Ball Z: Resurrection of Frieza,2015,20151001,장편,개봉,일본,"애니메이션,액션,어드벤처",일본,애니메이션,야마무로 타다요시,,,,,,,,,,,
20156048,여동생의 금지된 사랑,Shin pink no curtain,1991,20151006,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,아키야마 죠지,,,,,,,,,,,
20153422,제 7기사단,Last Knights,2014,20150910,장편,개봉,"한국,미국","액션,어드벤처",한국,액션,키리야 카즈아키,20123060,(주)루카프로덕션,,,,,,,,,
20155060,응큼 살벌한 섹스,How to be a princess,2010,20150904,장편,개봉,일본,"멜로/로맨스,성인물(에로)",일본,멜로/로맨스,오쿠 와타루,,,,,,,,,,,
20155026,아메리칸 비치 하우스,American Beach House,2014,20150904,장편,개봉,미국,"코미디,드라마",미국,코미디,스트로 와이즈먼,,,,,,,,,,,
20155025,비키니 모델 아카데미,Bikini Model Academy,2015,20150904,장편,개봉,미국,"코미디,드라마",미국,코미디,스트로 와이즈먼,,,,,,,,,,,
20154942,맛있는 덫-정사,,2015,20150930,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,신정균,20063099,(주)케이알씨지,,,,,,,,,
20145165,욜란타 & 푸른 수염의 성,IOLANTA & BLUEBEARD'S CASTLE,2015,20150926,장편,개봉,미국,공연,미국,공연,게리 할버슨,,,,,,,,,,,
20155658,새크리파이스,Sacrifice,2014,20150925,장편,개봉,미국,"드라마,스릴러",미국,드라마,마이클 콘,,,,,,,,,,,
20154738,세븐미니츠,7 Minutes,2014,20150924,장편,개봉,미국,"범죄,스릴러,액션",미국,범죄,제이 마틴,,,,,,,,,,,
20154739,매치,Match,2014,20150924,장편,개봉,미국,드라마,미국,드라마,스티븐 벨버,,,,,,,,,,,
20155323,런어웨이-72,AWOL-72,2015,20150924,장편,개봉,미국,"액션,스릴러",미국,액션,크리스찬 세스마,,,,,,,,,,,
20155283,음란한 가족,,2014,20150924,장편,개봉,한국,"코미디,드라마,가족",한국,코미디,신정균,20157588,(주)KW비젼,,,,,,,,,
20156904,추억의 마니,When Marnie Was There ,2014,20150319,장편,개봉,일본,애니메이션,일본,애니메이션,요네바야시 히로마사,,,,,,,,,,,
20155535,교수와 여제자 3,Gurov and Anna,2014,20150923,장편,개봉,캐나다,멜로/로맨스,캐나다,멜로/로맨스,라파엘 오엘렛,,,,,,,,,,,
20154522,가슴 노출을 허하라!,Free the Nipple,2014,20150919,장편,개봉,미국,"코미디,드라마",미국,코미디,리나 에스코,,,,,,,,,,,
20152502,루팡 3세 무삭제판,Lupin The Third,2014,20150917,장편,개봉,일본,"액션,범죄,어드벤처",일본,액션,기타무라 류헤이,,,,,,,,,,,
20153677,포커 나이트,Poker Night,2014,20150917,장편,개봉,미국,스릴러,미국,스릴러,그렉 프랜시스,,,,,,,,,,,
20152806,수호지-천하제패 선찬,,2014,20150917,장편,개봉,중국,"액션,사극",중국,액션,류신의,,,,,,,,,,,
20155201,란제리살인사건,,2015,20150917,장편,개봉,한국,스릴러,한국,스릴러,김세성,20111371,(주)노리픽쳐스,,,,,,,,,
20154323,슈퍼레이서 엔지,Super Racer Enzy,2015,20150910,장편,개봉,한국,애니메이션,한국,애니메이션,허선,20154649,(주)크레이지버드스튜디오,,,,,,,,,
20154621,주온: 더 파이널,Juon The Final,2015,20151001,장편,개봉,일본,공포(호러),일본,공포(호러),오치아이 마사유키,,,,,,,,,,,
20154243,더 로프트 : 비밀의 방,The Loft,2014,20151001,장편,개봉,"미국,벨기에",스릴러,미국,스릴러,에릭 반 루이,,,,,,,,,,,
20155169,스탠딩 업,Standing Up,2013,20150924,장편,개봉,미국,"가족,드라마",미국,가족,D.J. 카루소,,,,,,,,,,,
20151521,셀프/리스,Self/less,2015,20150910,장편,개봉,미국,"SF,액션,스릴러",미국,SF,타셈 싱,,,,,,,,,,,
20153025,대니 콜린스,Danny Collins,2015,20150930,장편,개봉,미국,드라마,미국,드라마,댄 포겔맨,,,,,,,,,,,
20155885,직장연애사-섹스파트너,Haken Syain,2007,20150930,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나츠카와 미츠루,,,,,,,,,,,
20149491,기화,Gi-Hwa ,2015,20150226,장편,개봉,한국,"드라마,코미디,가족",한국,드라마,문정윤,20062561,아방가르드 필름,,,,,,,,,
20156079,친구아내와의 맛있는 불륜,HIZAMAKURA,2006,20150926,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,쿠보데라 카즈토,,,,,,,,,,,
20156078,스튜어디스 아내의 이중생활,Wife's Double Life - A Fake Flight,2010,20150927,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,쿠보데라 카즈토,,,,,,,,,,,
20150801,은밀한 방문자,Secret Visitor,2015,20150916,장편,개봉,한국,"멜로/로맨스,스릴러",한국,멜로/로맨스,윤여창,20063099,(주)케이알씨지,,,,,,,,,
